Date,EWMA_250
2003-02-03,4632.5
2003-01-31,4631.5
2003-01-30,4630.5
2003-01-29,4629.5
2003-01-28,4628.5
2003-01-27,4627.5
2003-01-24,4626.5
2003-01-23,4625.5
2003-01-22,4624.5
2003-01-21,4623.5
2003-01-20,4622.5
2003-01-17,4621.5
2003-01-16,4620.5
2003-01-15,4619.5
2003-01-14,4618.5
2003-01-13,4617.5
2003-01-10,4616.5
2003-01-09,4615.5
2003-01-08,4614.5
2003-01-07,4613.5
2003-01-06,4612.5
2003-01-03,4611.5
2003-01-02,4610.5
2002-12-31,4609.5
2002-12-30,4608.5
2002-12-27,4607.5
2002-12-24,4606.5
2002-12-23,4605.5
2002-12-20,4604.5
2002-12-19,4603.5
2002-12-18,4602.5
2002-12-17,4601.5
2002-12-16,4600.5
2002-12-13,4599.5
2002-12-12,4598.5
2002-12-11,4597.5
2002-12-10,4596.5
2002-12-09,4595.5
2002-12-06,4594.5
2002-12-05,4593.5
2002-12-04,4592.5
2002-12-03,4591.5
2002-12-02,4590.5
2002-11-29,4589.5
2002-11-28,4588.5
2002-11-27,4587.5
2002-11-26,4586.5
2002-11-25,4585.5
2002-11-22,4584.5
2002-11-21,4583.5
2002-11-20,4582.5
2002-11-19,4581.5
2002-11-18,4580.5
2002-11-15,4579.5
2002-11-14,4578.5
2002-11-13,4577.5
2002-11-12,4576.5
2002-11-11,4575.5
2002-11-08,4574.5
2002-11-07,4573.5
2002-11-06,4572.5
2002-11-05,4571.5
2002-11-04,4570.5
2002-11-01,4569.5
2002-10-31,4568.5
2002-10-30,4567.5
2002-10-29,4566.5
2002-10-28,4565.5
2002-10-25,4564.5
2002-10-24,4563.5
2002-10-23,4562.5
2002-10-22,4561.5
2002-10-21,4560.5
2002-10-18,4559.5
2002-10-17,4558.5
2002-10-16,4557.5
2002-10-15,4556.5
2002-10-14,4555.5
2002-10-11,4554.5
2002-10-10,4553.5
2002-10-09,4552.5
2002-10-08,4551.5
2002-10-07,4550.5
2002-10-04,4549.5
2002-10-03,4548.5
2002-10-02,4547.5
2002-10-01,4546.5
2002-09-30,4545.5
2002-09-27,4544.5
2002-09-26,4543.5
2002-09-25,4542.5
2002-09-24,4541.5
2002-09-23,4540.5
2002-09-20,4539.5
2002-09-19,4538.5
2002-09-18,4537.5
2002-09-17,4536.5
2002-09-16,4535.5
2002-09-13,4534.5
2002-09-12,4533.5
2002-09-11,4532.5
2002-09-10,4531.5
2002-09-09,4530.5
2002-09-06,4529.5
2002-09-05,4528.5
2002-09-04,4527.5
2002-09-03,4526.5
2002-09-02,4525.5
2002-08-30,4524.5
2002-08-29,4523.5
2002-08-28,4522.5
2002-08-27,4521.5
2002-08-23,4520.5
2002-08-22,4519.5
2002-08-21,4518.5
2002-08-20,4517.5
2002-08-19,4516.5
2002-08-16,4515.5
2002-08-15,4514.5
2002-08-14,4513.5
2002-08-13,4512.5
2002-08-12,4511.5
2002-08-09,4510.5
2002-08-08,4509.5
2002-08-07,4508.5
2002-08-06,4507.5
2002-08-05,4506.5
2002-08-02,4505.5
2002-08-01,4504.5
2002-07-31,4503.5
2002-07-30,4502.5
2002-07-29,4501.5
2002-07-26,4500.5
2002-07-25,4499.5
2002-07-24,4498.5
2002-07-23,4497.5
2002-07-22,4496.5
2002-07-19,4495.5
2002-07-18,4494.5
2002-07-17,4493.5
2002-07-16,4492.5
2002-07-15,4491.5
2002-07-12,4490.5
2002-07-11,4489.5
2002-07-10,4488.5
2002-07-09,4487.5
2002-07-08,4486.5
2002-07-05,4485.5
2002-07-04,4484.5
2002-07-03,4483.5
2002-07-02,4482.5
2002-07-01,4481.5
2002-06-28,4480.5
2002-06-27,4479.5
2002-06-26,4478.5
2002-06-25,4477.5
2002-06-24,4476.5
2002-06-21,4475.5
2002-06-20,4474.5
2002-06-19,4473.5
2002-06-18,4472.5
2002-06-17,4471.5
2002-06-14,4470.5
2002-06-13,4469.5
2002-06-12,4468.5
2002-06-11,4467.5
2002-06-10,4466.5
2002-06-07,4465.5
2002-06-06,4464.5
2002-06-05,4463.5
2002-05-31,4462.5
2002-05-30,4461.5
2002-05-29,4460.5
2002-05-28,4459.5
2002-05-27,4458.5
2002-05-24,4457.5
2002-05-23,4456.5
2002-05-22,4455.5
2002-05-21,4454.5
2002-05-20,4453.5
2002-05-17,4452.5
2002-05-16,4451.5
2002-05-15,4450.5
2002-05-14,4449.5
2002-05-13,4448.5
2002-05-10,4447.5
2002-05-09,4446.5
2002-05-08,4445.5
2002-05-07,4444.5
2002-05-03,4443.5
2002-05-02,4442.5
2002-05-01,4441.5
2002-04-30,4440.5
2002-04-29,4439.5
2002-04-26,4438.5
2002-04-25,4437.5
2002-04-24,4436.5
2002-04-23,4435.5
2002-04-22,4434.5
2002-04-19,4433.5
2002-04-18,4432.5
2002-04-17,4431.5
2002-04-16,4430.5
2002-04-15,4429.5
2002-04-12,4428.5
2002-04-11,4427.5
2002-04-10,4426.5
2002-04-09,4425.5
2002-04-08,4424.5
2002-04-05,4423.5
2002-04-04,4422.5
2002-04-03,4421.5
2002-04-02,4420.5
2002-03-28,4419.5
2002-03-27,4418.5
2002-03-26,4417.5
2002-03-25,4416.5
2002-03-22,4415.5
2002-03-21,4414.5
2002-03-20,4413.5
2002-03-19,4412.5
2002-03-18,4411.5
2002-03-15,4410.5
2002-03-14,4409.5
2002-03-13,4408.5
2002-03-12,4407.5
2002-03-11,4406.5
2002-03-08,4405.5
2002-03-07,4404.5
2002-03-06,4403.5
2002-03-05,4402.5
2002-03-04,4401.5
2002-03-01,4400.5
2002-02-28,4399.5
2002-02-27,4398.5
2002-02-26,4397.5
2002-02-25,4396.5
2002-02-22,4395.5
2002-02-21,4394.5
2002-02-20,4393.5
2002-02-19,4392.5
2002-02-18,4391.5
2002-02-15,4390.5
2002-02-14,4389.5
2002-02-13,4388.5
2002-02-12,4387.5
2002-02-11,4386.5
2002-02-08,4385.5
2002-02-07,4384.5
2002-02-06,4383.5
2002-02-05,4382.5
2002-02-04,4381.5
2002-02-01,4380.5
2002-01-31,4379.5
2002-01-30,4378.5
2002-01-29,4377.5
2002-01-28,4376.5
2002-01-25,4375.5
2002-01-24,4374.5
2002-01-23,4373.5
2002-01-22,4372.5
2002-01-21,4371.5
2002-01-18,4370.5
2002-01-17,4369.5
2002-01-16,4368.5
2002-01-15,4367.5
2002-01-14,4366.5
2002-01-11,4365.5
2002-01-10,4364.5
2002-01-09,4363.5
2002-01-08,4362.5
2002-01-07,4361.5
2002-01-04,4360.5
2002-01-03,4359.5
2002-01-02,4358.5
2001-12-31,4357.5
2001-12-28,4356.5
2001-12-27,4355.5
2001-12-24,4354.5
2001-12-21,4353.5
2001-12-20,4352.5
2001-12-19,4351.5
2001-12-18,4350.5
2001-12-17,4349.5
2001-12-14,4348.5
2001-12-13,4347.5
2001-12-12,4346.5
2001-12-11,4345.5
2001-12-10,4344.5
2001-12-07,4343.5
2001-12-06,4342.5
2001-12-05,4341.5
2001-12-04,4340.5
2001-12-03,4339.5
2001-11-30,4338.5
2001-11-29,4337.5
2001-11-28,4336.5
2001-11-27,4335.5
2001-11-26,4334.5
2001-11-23,4333.5
2001-11-22,4332.5
2001-11-21,4331.5
2001-11-20,4330.5
2001-11-19,4329.5
2001-11-16,4328.5
2001-11-15,4327.5
2001-11-14,4326.5
2001-11-13,4325.5
2001-11-12,4324.5
2001-11-09,4323.5
2001-11-08,4322.5
2001-11-07,4321.5
2001-11-06,4320.5
2001-11-05,4319.5
2001-11-02,4318.5
2001-11-01,4317.5
2001-10-31,4316.5
2001-10-30,4315.5
2001-10-29,4314.5
2001-10-26,4313.5
2001-10-25,4312.5
2001-10-24,4311.5
2001-10-23,4310.5
2001-10-22,4309.5
2001-10-19,4308.5
2001-10-18,4307.5
2001-10-17,4306.5
2001-10-16,4305.5
2001-10-15,4304.5
2001-10-12,4303.5
2001-10-11,4302.5
2001-10-10,4301.5
2001-10-09,4300.5
2001-10-08,4299.5
2001-10-05,4298.5
2001-10-04,4297.5
2001-10-03,4296.5
2001-10-02,4295.5
2001-10-01,4294.5
2001-09-28,4293.5
2001-09-27,4292.5
2001-09-26,4291.5
2001-09-25,4290.5
2001-09-24,4289.5
2001-09-21,4288.5
2001-09-20,4287.5
2001-09-19,4286.5
2001-09-18,4285.5
2001-09-17,4284.5
2001-09-14,4283.5
2001-09-13,4282.5
2001-09-12,4281.5
2001-09-10,4280.5
2001-09-07,4279.5
2001-09-06,4278.5
2001-09-05,4277.5
2001-09-04,4276.5
2001-09-03,4275.5
2001-08-31,4274.5
2001-08-30,4273.5
2001-08-29,4272.5
2001-08-28,4271.5
2001-08-24,4270.5
2001-08-23,4269.5
2001-08-22,4268.5
2001-08-21,4267.5
2001-08-20,4266.5
2001-08-17,4265.5
2001-08-16,4264.5
2001-08-15,4263.5
2001-08-14,4262.5
2001-08-13,4261.5
2001-08-10,4260.5
2001-08-09,4259.5
2001-08-08,4258.5
2001-08-07,4257.5
2001-08-06,4256.5
2001-08-03,4255.5
2001-08-02,4254.5
2001-08-01,4253.5
2001-07-31,4252.5
2001-07-30,4251.5
2001-07-27,4250.5
2001-07-26,4249.5
2001-07-25,4248.5
2001-07-24,4247.5
2001-07-23,4246.5
2001-07-20,4245.5
2001-07-19,4244.5
2001-07-18,4243.5
2001-07-17,4242.5
2001-07-16,4241.5
2001-07-13,4240.5
2001-07-12,4239.5
2001-07-11,4238.5
2001-07-10,4237.5
2001-07-09,4236.5
2001-07-06,4235.5
2001-07-05,4234.5
2001-07-04,4233.5
2001-07-03,4232.5
2001-07-02,4231.5
2001-06-29,4230.5
2001-06-28,4229.5
2001-06-27,4228.5
2001-06-26,4227.5
2001-06-25,4226.5
2001-06-22,4225.5
2001-06-21,4224.5
2001-06-20,4223.5
2001-06-19,4222.5
2001-06-18,4221.5
2001-06-15,4220.5
2001-06-14,4219.5
2001-06-13,4218.5
2001-06-12,4217.5
2001-06-11,4216.5
2001-06-08,4215.5
2001-06-07,4214.5
2001-06-06,4213.5
2001-06-05,4212.5
2001-06-04,4211.5
2001-06-01,4210.5
2001-05-31,4209.5
2001-05-30,4208.5
2001-05-29,4207.5
2001-05-25,4206.5
2001-05-24,4205.5
2001-05-23,4204.5
2001-05-22,4203.5
2001-05-21,4202.5
2001-05-18,4201.5
2001-05-17,4200.5
2001-05-16,4199.5
2001-05-15,4198.5
2001-05-14,4197.5
2001-05-11,4196.5
2001-05-10,4195.5
2001-05-09,4194.5
2001-05-08,4193.5
2001-05-04,4192.5
2001-05-03,4191.5
2001-05-02,4190.5
2001-05-01,4189.5
2001-04-30,4188.5
2001-04-27,4187.5
2001-04-26,4186.5
2001-04-25,4185.5
2001-04-24,4184.5
2001-04-23,4183.5
2001-04-20,4182.5
2001-04-19,4181.5
2001-04-18,4180.5
2001-04-17,4179.5
2001-04-12,4178.5
2001-04-11,4177.5
2001-04-10,4176.5
2001-04-09,4175.5
2001-04-06,4174.5
2001-04-05,4173.5
2001-04-04,4172.5
2001-04-03,4171.5
2001-04-02,4170.5
2001-03-30,4169.5
2001-03-29,4168.5
2001-03-28,4167.5
2001-03-27,4166.5
2001-03-26,4165.5
2001-03-23,4164.5
2001-03-22,4163.5
2001-03-21,4162.5
2001-03-20,4161.5
2001-03-19,4160.5
2001-03-16,4159.5
2001-03-15,4158.5
2001-03-14,4157.5
2001-03-13,4156.5
2001-03-12,4155.5
2001-03-09,4154.5
2001-03-08,4153.5
2001-03-07,4152.5
2001-03-06,4151.5
2001-03-05,4150.5
2001-03-02,4149.5
2001-03-01,4148.5
2001-02-28,4147.5
2001-02-27,4146.5
2001-02-26,4145.5
2001-02-23,4144.5
2001-02-22,4143.5
2001-02-21,4142.5
2001-02-20,4141.5
2001-02-19,4140.5
2001-02-16,4139.5
2001-02-15,4138.5
2001-02-14,4137.5
2001-02-13,4136.5
2001-02-12,4135.5
2001-02-09,4134.5
2001-02-08,4133.5
2001-02-07,4132.5
2001-02-06,4131.5
2001-02-05,4130.5
2001-02-02,4129.5
2001-02-01,4128.5
2001-01-31,4127.5
2001-01-30,4126.5
2001-01-29,4125.5
2001-01-26,4124.5
2001-01-25,4123.5
2001-01-24,4122.5
2001-01-23,4121.5
2001-01-22,4120.5
2001-01-19,4119.5
2001-01-18,4118.5
2001-01-17,4117.5
2001-01-16,4116.5
2001-01-15,4115.5
2001-01-12,4114.5
2001-01-11,4113.5
2001-01-10,4112.5
2001-01-09,4111.5
2001-01-08,4110.5
2001-01-05,4109.5
2001-01-04,4108.5
2001-01-03,4107.5
2001-01-02,4106.5
2000-12-29,4105.5
2000-12-28,4104.5
2000-12-27,4103.5
2000-12-22,4102.5
2000-12-21,4101.5
2000-12-20,4100.5
2000-12-19,4099.5
2000-12-18,4098.5
2000-12-15,4097.5
2000-12-14,4096.5
2000-12-13,4095.5
2000-12-12,4094.5
2000-12-11,4093.5
2000-12-08,4092.5
2000-12-07,4091.5
2000-12-06,4090.5
2000-12-05,4089.5
2000-12-04,4088.5
2000-12-01,4087.5
2000-11-30,4086.5
2000-11-29,4085.5
2000-11-28,4084.5
2000-11-27,4083.5
2000-11-24,4082.5
2000-11-23,4081.5
2000-11-22,4080.5
2000-11-21,4079.5
2000-11-20,4078.5
2000-11-17,4077.5
2000-11-16,4076.5
2000-11-15,4075.5
2000-11-14,4074.5
2000-11-13,4073.5
2000-11-10,4072.5
2000-11-09,4071.5
2000-11-08,4070.5
2000-11-07,4069.5
2000-11-06,4068.5
2000-11-03,4067.5
2000-11-02,4066.5
2000-11-01,4065.5
2000-10-31,4064.5
2000-10-30,4063.5
2000-10-27,4062.5
2000-10-26,4061.5
2000-10-25,4060.5
2000-10-24,4059.5
2000-10-23,4058.5
2000-10-20,4057.5
2000-10-19,4056.5
2000-10-18,4055.5
2000-10-17,4054.5
2000-10-16,4053.5
2000-10-13,4052.5
2000-10-12,4051.5
2000-10-11,4050.5
2000-10-10,4049.5
2000-10-09,4048.5
2000-10-06,4047.5
2000-10-05,4046.5
2000-10-04,4045.5
2000-10-03,4044.5
2000-10-02,4043.5
2000-09-29,4042.5
2000-09-28,4041.5
2000-09-27,4040.5
2000-09-26,4039.5
2000-09-25,4038.5
2000-09-22,4037.5
2000-09-21,4036.5
2000-09-20,4035.5
2000-09-19,4034.5
2000-09-18,4033.5
2000-09-15,4032.5
2000-09-14,4031.5
2000-09-13,4030.5
2000-09-12,4029.5
2000-09-11,4028.5
2000-09-08,4027.5
2000-09-07,4026.5
2000-09-06,4025.5
2000-09-05,4024.5
2000-09-04,4023.5
2000-09-01,4022.5
2000-08-31,4021.5
2000-08-30,4020.5
2000-08-29,4019.5
2000-08-25,4018.5
2000-08-24,4017.5
2000-08-23,4016.5
2000-08-22,4015.5
2000-08-21,4014.5
2000-08-18,4013.5
2000-08-17,4012.5
2000-08-16,4011.5
2000-08-15,4010.5
2000-08-14,4009.5
2000-08-11,4008.5
2000-08-10,4007.5
2000-08-09,4006.5
2000-08-08,4005.5
2000-08-07,4004.5
2000-08-04,4003.5
2000-08-03,4002.5
2000-08-02,4001.5
2000-08-01,4000.5
2000-07-31,3999.5
2000-07-28,3998.5
2000-07-27,3997.5
2000-07-26,3996.5
2000-07-25,3995.5
2000-07-24,3994.5
2000-07-21,3993.5
2000-07-20,3992.5
2000-07-19,3991.5
2000-07-18,3990.5
2000-07-17,3989.5
2000-07-14,3988.5
2000-07-13,3987.5
2000-07-12,3986.5
2000-07-11,3985.5
2000-07-10,3984.5
2000-07-07,3983.5
2000-07-06,3982.5
2000-07-05,3981.5
2000-07-04,3980.5
2000-07-03,3979.5
2000-06-30,3978.5
2000-06-29,3977.5
2000-06-28,3976.5
2000-06-27,3975.5
2000-06-26,3974.5
2000-06-23,3973.5
2000-06-22,3972.5
2000-06-21,3971.5
2000-06-20,3970.5
2000-06-19,3969.5
2000-06-16,3968.5
2000-06-15,3967.5
2000-06-14,3966.5
2000-06-13,3965.5
2000-06-12,3964.5
2000-06-09,3963.5
2000-06-08,3962.5
2000-06-07,3961.5
2000-06-06,3960.5
2000-06-05,3959.5
2000-06-02,3958.5
2000-06-01,3957.5
2000-05-31,3956.5
2000-05-30,3955.5
2000-05-26,3954.5
2000-05-25,3953.5
2000-05-24,3952.5
2000-05-23,3951.5
2000-05-22,3950.5
2000-05-19,3949.5
2000-05-18,3948.5
2000-05-17,3947.5
2000-05-16,3946.5
2000-05-15,3945.5
2000-05-12,3944.5
2000-05-11,3943.5
2000-05-10,3942.5
2000-05-09,3941.5
2000-05-08,3940.5
2000-05-05,3939.5
2000-05-04,3938.5
2000-05-03,3937.5
2000-05-02,3936.5
2000-04-28,3935.5
2000-04-27,3934.5
2000-04-26,3933.5
2000-04-25,3932.5
2000-04-20,3931.5
2000-04-19,3930.5
2000-04-18,3929.5
2000-04-17,3928.5
2000-04-14,3927.5
2000-04-13,3926.5
2000-04-12,3925.5
2000-04-11,3924.5
2000-04-10,3923.5
2000-04-07,3922.5
2000-04-06,3921.5
2000-04-05,3920.5
2000-04-04,3919.5
2000-04-03,3918.5
2000-03-31,3917.5
2000-03-30,3916.5
2000-03-29,3915.5
2000-03-28,3914.5
2000-03-27,3913.5
2000-03-24,3912.5
2000-03-23,3911.5
2000-03-22,3910.5
2000-03-21,3909.5
2000-03-20,3908.5
2000-03-17,3907.5
2000-03-16,3906.5
2000-03-15,3905.5
2000-03-14,3904.5
2000-03-13,3903.5
2000-03-10,3902.5
2000-03-09,3901.5
2000-03-08,3900.5
2000-03-07,3899.5
2000-03-06,3898.5
2000-03-03,3897.5
2000-03-02,3896.5
2000-03-01,3895.5
2000-02-29,3894.5
2000-02-28,3893.5
2000-02-25,3892.5
2000-02-24,3891.5
2000-02-23,3890.5
2000-02-22,3889.5
2000-02-21,3888.5
2000-02-18,3887.5
2000-02-17,3886.5
2000-02-16,3885.5
2000-02-15,3884.5
2000-02-14,3883.5
2000-02-11,3882.5
2000-02-10,3881.5
2000-02-09,3880.5
2000-02-08,3879.5
2000-02-07,3878.5
2000-02-04,3877.5
2000-02-03,3876.5
2000-02-02,3875.5
2000-02-01,3874.5
2000-01-31,3873.5
2000-01-28,3872.5
2000-01-27,3871.5
2000-01-26,3870.5
2000-01-25,3869.5
2000-01-24,3868.5
2000-01-21,3867.5
2000-01-20,3866.5
2000-01-19,3865.5
2000-01-18,3864.5
2000-01-17,3863.5
2000-01-14,3862.5
2000-01-13,3861.5
2000-01-12,3860.5
2000-01-11,3859.5
2000-01-10,3858.5
2000-01-07,3857.5
2000-01-06,3856.5
2000-01-05,3855.5
2000-01-04,3854.5
1999-12-30,3853.5
1999-12-29,3852.5
1999-12-24,3851.5
1999-12-23,3850.5
1999-12-22,3849.5
1999-12-21,3848.5
1999-12-20,3847.5
1999-12-17,3846.5
1999-12-16,3845.5
1999-12-15,3844.5
1999-12-14,3843.5
1999-12-13,3842.5
1999-12-10,3841.5
1999-12-09,3840.5
1999-12-08,3839.5
1999-12-07,3838.5
1999-12-06,3837.5
1999-12-03,3836.5
1999-12-02,3835.5
1999-12-01,3834.5
1999-11-30,3833.5
1999-11-29,3832.5
1999-11-26,3831.5
1999-11-25,3830.5
1999-11-24,3829.5
1999-11-23,3828.5
1999-11-22,3827.5
1999-11-19,3826.5
1999-11-18,3825.5
1999-11-17,3824.5
1999-11-16,3823.5
1999-11-15,3822.5
1999-11-12,3821.5
1999-11-11,3820.5
1999-11-10,3819.5
1999-11-09,3818.5
1999-11-08,3817.5
1999-11-05,3816.5
1999-11-04,3815.5
1999-11-03,3814.5
1999-11-02,3813.5
1999-11-01,3812.5
1999-10-29,3811.5
1999-10-28,3810.5
1999-10-27,3809.5
1999-10-26,3808.5
1999-10-25,3807.5
1999-10-22,3806.5
1999-10-21,3805.5
1999-10-20,3804.5
1999-10-19,3803.5
1999-10-18,3802.5
1999-10-15,3801.5
1999-10-14,3800.5
1999-10-13,3799.5
1999-10-12,3798.5
1999-10-11,3797.5
1999-10-08,3796.5
1999-10-07,3795.5
1999-10-06,3794.5
1999-10-05,3793.5
1999-10-04,3792.5
1999-10-01,3791.5
1999-09-30,3790.5
1999-09-29,3789.5
1999-09-28,3788.5
1999-09-27,3787.5
1999-09-24,3786.5
1999-09-23,3785.5
1999-09-22,3784.5
1999-09-21,3783.5
1999-09-20,3782.5
1999-09-17,3781.5
1999-09-16,3780.5
1999-09-15,3779.5
1999-09-14,3778.5
1999-09-13,3777.5
1999-09-10,3776.5
1999-09-09,3775.5
1999-09-08,3774.5
1999-09-07,3773.5
1999-09-06,3772.5
1999-09-03,3771.5
1999-09-02,3770.5
1999-09-01,3769.5
1999-08-31,3768.5
1999-08-27,3767.5
1999-08-26,3766.5
1999-08-25,3765.5
1999-08-24,3764.5
1999-08-23,3763.5
1999-08-20,3762.5
1999-08-19,3761.5
1999-08-18,3760.5
1999-08-17,3759.5
1999-08-16,3758.5
1999-08-13,3757.5
1999-08-12,3756.5
1999-08-11,3755.5
1999-08-10,3754.5
1999-08-09,3753.5
1999-08-06,3752.5
1999-08-05,3751.5
1999-08-04,3750.5
1999-08-03,3749.5
1999-08-02,3748.5
1999-07-30,3747.5
1999-07-29,3746.5
1999-07-28,3745.5
1999-07-27,3744.5
1999-07-26,3743.5
1999-07-23,3742.5
1999-07-22,3741.5
1999-07-21,3740.5
1999-07-20,3739.5
1999-07-19,3738.5
1999-07-16,3737.5
1999-07-15,3736.5
1999-07-14,3735.5
1999-07-13,3734.5
1999-07-12,3733.5
1999-07-09,3732.5
1999-07-08,3731.5
1999-07-07,3730.5
1999-07-06,3729.5
1999-07-05,3728.5
1999-07-02,3727.5
1999-07-01,3726.5
1999-06-30,3725.5
1999-06-29,3724.5
1999-06-28,3723.5
1999-06-25,3722.5
1999-06-24,3721.5
1999-06-23,3720.5
1999-06-22,3719.5
1999-06-21,3718.5
1999-06-18,3717.5
1999-06-17,3716.5
1999-06-16,3715.5
1999-06-15,3714.5
1999-06-14,3713.5
1999-06-11,3712.5
1999-06-10,3711.5
1999-06-09,3710.5
1999-06-08,3709.5
1999-06-07,3708.5
1999-06-04,3707.5
1999-06-03,3706.5
1999-06-02,3705.5
1999-06-01,3704.5
1999-05-28,3703.5
1999-05-27,3702.5
1999-05-26,3701.5
1999-05-25,3700.5
1999-05-24,3699.5
1999-05-21,3698.5
1999-05-20,3697.5
1999-05-19,3696.5
1999-05-18,3695.5
1999-05-17,3694.5
1999-05-14,3693.5
1999-05-13,3692.5
1999-05-12,3691.5
1999-05-11,3690.5
1999-05-10,3689.5
1999-05-07,3688.5
1999-05-06,3687.5
1999-05-05,3686.5
1999-05-04,3685.5
1999-04-30,3684.5
1999-04-29,3683.5
1999-04-28,3682.5
1999-04-27,3681.5
1999-04-26,3680.5
1999-04-23,3679.5
1999-04-22,3678.5
1999-04-21,3677.5
1999-04-20,3676.5
1999-04-19,3675.5
1999-04-16,3674.5
1999-04-15,3673.5
1999-04-14,3672.5
1999-04-13,3671.5
1999-04-12,3670.5
1999-04-09,3669.5
1999-04-08,3668.5
1999-04-07,3667.5
1999-04-06,3666.5
1999-04-01,3665.5
1999-03-31,3664.5
1999-03-30,3663.5
1999-03-29,3662.5
1999-03-26,3661.5
1999-03-25,3660.5
1999-03-24,3659.5
1999-03-23,3658.5
1999-03-22,3657.5
1999-03-19,3656.5
1999-03-18,3655.5
1999-03-17,3654.5
1999-03-16,3653.5
1999-03-15,3652.5
1999-03-12,3651.5
1999-03-11,3650.5
1999-03-10,3649.5
1999-03-09,3648.5
1999-03-08,3647.5
1999-03-05,3646.5
1999-03-04,3645.5
1999-03-03,3644.5
1999-03-02,3643.5
1999-03-01,3642.5
1999-02-26,3641.5
1999-02-25,3640.5
1999-02-24,3639.5
1999-02-23,3638.5
1999-02-22,3637.5
1999-02-19,3636.5
1999-02-18,3635.5
1999-02-17,3634.5
1999-02-16,3633.5
1999-02-15,3632.5
1999-02-12,3631.5
1999-02-11,3630.5
1999-02-10,3629.5
1999-02-09,3628.5
1999-02-08,3627.5
1999-02-05,3626.5
1999-02-04,3625.5
1999-02-03,3624.5
1999-02-02,3623.5
1999-02-01,3622.5
1999-01-29,3621.5
1999-01-28,3620.5
1999-01-27,3619.5
1999-01-26,3618.5
1999-01-25,3617.5
1999-01-22,3616.5
1999-01-21,3615.5
1999-01-20,3614.5
1999-01-19,3613.5
1999-01-18,3612.5
1999-01-15,3611.5
1999-01-14,3610.5
1999-01-13,3609.5
1999-01-12,3608.5
1999-01-11,3607.5
1999-01-08,3606.5
1999-01-07,3605.5
1999-01-06,3604.5
1999-01-05,3603.5
1999-01-04,3602.5
1998-12-30,3601.5
1998-12-29,3600.5
1998-12-24,3599.5
1998-12-23,3598.5
1998-12-22,3597.5
1998-12-21,3596.5
1998-12-18,3595.5
1998-12-17,3594.5
1998-12-16,3593.5
1998-12-15,3592.5
1998-12-14,3591.5
1998-12-11,3590.5
1998-12-10,3589.5
1998-12-09,3588.5
1998-12-08,3587.5
1998-12-07,3586.5
1998-12-04,3585.5
1998-12-03,3584.5
1998-12-02,3583.5
1998-12-01,3582.5
1998-11-30,3581.5
1998-11-27,3580.5
1998-11-26,3579.5
1998-11-25,3578.5
1998-11-24,3577.5
1998-11-23,3576.5
1998-11-20,3575.5
1998-11-19,3574.5
1998-11-18,3573.5
1998-11-17,3572.5
1998-11-16,3571.5
1998-11-13,3570.5
1998-11-12,3569.5
1998-11-11,3568.5
1998-11-10,3567.5
1998-11-09,3566.5
1998-11-06,3565.5
1998-11-05,3564.5
1998-11-04,3563.5
1998-11-03,3562.5
1998-11-02,3561.5
1998-10-30,3560.5
1998-10-29,3559.5
1998-10-28,3558.5
1998-10-27,3557.5
1998-10-26,3556.5
1998-10-23,3555.5
1998-10-22,3554.5
1998-10-21,3553.5
1998-10-20,3552.5
1998-10-19,3551.5
1998-10-16,3550.5
1998-10-15,3549.5
1998-10-14,3548.5
1998-10-13,3547.5
1998-10-12,3546.5
1998-10-09,3545.5
1998-10-08,3544.5
1998-10-07,3543.5
1998-10-06,3542.5
1998-10-05,3541.5
1998-10-02,3540.5
1998-10-01,3539.5
1998-09-30,3538.5
1998-09-29,3537.5
1998-09-28,3536.5
1998-09-25,3535.5
1998-09-24,3534.5
1998-09-23,3533.5
1998-09-22,3532.5
1998-09-21,3531.5
1998-09-18,3530.5
1998-09-17,3529.5
1998-09-16,3528.5
1998-09-15,3527.5
1998-09-14,3526.5
1998-09-11,3525.5
1998-09-10,3524.5
1998-09-09,3523.5
1998-09-08,3522.5
1998-09-07,3521.5
1998-09-04,3520.5
1998-09-03,3519.5
1998-09-02,3518.5
1998-09-01,3517.5
1998-08-28,3516.5
1998-08-27,3515.5
1998-08-26,3514.5
1998-08-25,3513.5
1998-08-24,3512.5
1998-08-21,3511.5
1998-08-20,3510.5
1998-08-19,3509.5
1998-08-18,3508.5
1998-08-17,3507.5
1998-08-14,3506.5
1998-08-13,3505.5
1998-08-12,3504.5
1998-08-11,3503.5
1998-08-10,3502.5
1998-08-07,3501.5
1998-08-06,3500.5
1998-08-05,3499.5
1998-08-04,3498.5
1998-08-03,3497.5
1998-07-31,3496.5
1998-07-30,3495.5
1998-07-29,3494.5
1998-07-28,3493.5
1998-07-27,3492.5
1998-07-24,3491.5
1998-07-23,3490.5
1998-07-22,3489.5
1998-07-21,3488.5
1998-07-20,3487.5
1998-07-17,3486.5
1998-07-16,3485.5
1998-07-15,3484.5
1998-07-14,3483.5
1998-07-13,3482.5
1998-07-10,3481.5
1998-07-09,3480.5
1998-07-08,3479.5
1998-07-07,3478.5
1998-07-06,3477.5
1998-07-03,3476.5
1998-07-02,3475.5
1998-07-01,3474.5
1998-06-30,3473.5
1998-06-29,3472.5
1998-06-26,3471.5
1998-06-25,3470.5
1998-06-24,3469.5
1998-06-23,3468.5
