Date,EWMA_25,EWMA_350
2009-02-16,1437.817806491831,2531.8143892283856
2009-02-12,1447.7726236994836,2538.768282576399
2009-02-11,1459.3536756744406,2545.816811416378
2009-02-10,1472.1281486473106,2552.9214349775034
2009-02-09,1488.2471610345865,2560.22356354471
2009-02-05,1505.1760911208019,2567.5308619031325
2009-02-04,1519.3840987142019,2574.595909822348
2009-02-03,1533.9602736070517,2581.645341970327
2009-01-29,1541.7627964076394,2588.1858310360594
2009-01-28,1549.7463627749426,2594.7315378041744
2009-01-27,1559.200226339521,2601.3701139520495
2009-01-26,1572.9052452011474,2608.284899705356
2009-01-22,1586.083182301243,2615.124526637765
2009-01-21,1599.540947493013,2621.947074068354
2009-01-20,1608.7343597840973,2628.4383466991185
2009-01-19,1614.351389766105,2634.6681939581395
2009-01-15,1618.280672246614,2640.785490198587
2009-01-14,1620.9307282671648,2646.8273554719317
2009-01-13,1623.0474556227618,2652.851982150854
2009-01-12,1623.2639102579917,2658.7683258881084
2009-01-08,1623.8142361128241,2664.740293371708
2009-01-06,1623.869589122226,2670.709292187592
2009-01-05,1624.0403882157448,2676.7201190769188
2008-12-31,1628.2845872337234,2683.044532366758
2008-12-30,1634.396636169867,2689.509314787198
2008-12-24,1644.3338558506891,2696.2391675940016
2008-12-23,1653.8908438382464,2702.9244923366605
2008-12-22,1663.2600808247666,2709.580449312802
2008-12-18,1671.8775875601639,2716.16916248938
2008-12-17,1680.7765531901775,2722.7656046812963
2008-12-16,1691.1137659560256,2729.4477571436532
2008-12-15,1703.1315797856942,2736.224535121554
2008-12-11,1716.1183781011684,2743.037913546319
2008-12-10,1731.0732429429324,2749.9512540250944
2008-12-04,1747.7510131881768,2756.93699187051
2008-12-03,1766.2277642871916,2763.9909001333785
2008-12-01,1785.833411311124,2771.056979790303
2008-11-27,1805.9203622537177,2778.0842977260645
2008-11-26,1828.5303924415275,2785.210282240254
2008-11-25,1855.5445918116548,2792.550398470857
2008-11-24,1888.5991411292925,2800.19315147069
2008-11-20,1920.1099028900667,2807.584115089433
2008-11-19,1949.5232281309054,2814.6926200469657
2008-11-18,1978.970997141814,2821.675672310845
2008-11-17,2001.0819135702982,2828.0254469372685
2008-11-13,2019.2479063678231,2834.013615687625
2008-11-12,2035.2460652318084,2839.78292007552
2008-11-11,2046.513237334459,2845.168266322371
2008-11-10,2058.165173778997,2850.546365269777
2008-11-06,2074.9914382605803,2856.2443387097187
2008-11-05,2091.058224782295,2861.8263119974536
2008-11-04,2108.885576847486,2867.469270805462
2008-11-03,2131.6243749181094,2873.3801548788456
2008-10-29,2164.773072827952,2879.9104709526496
2008-10-28,2201.4099955636148,2886.528124081318
2008-10-27,2247.3249951939156,2893.611780952844
2008-10-23,2288.1187447934085,2900.120730986958
2008-10-22,2327.038640192859,2906.3043454911813
2008-10-20,2353.9993602089307,2911.477952055601
2008-10-16,2381.3001402263412,2916.5500893166645
2008-10-15,2407.0318185785363,2921.3869379660437
2008-10-14,2431.5536367934146,2926.020845920004
2008-10-13,2466.4397731928657,2931.25351552413
2008-10-09,2503.545587625604,2936.4688938365894
2008-10-08,2546.026053261071,2941.871122454564
2008-10-07,2583.96822436616,2946.748779316768
2008-09-29,2603.100576396673,2950.143442808555
2008-09-25,2626.2556244297293,2953.7245513633316
2008-09-24,2650.392759798873,2957.261024437047
2008-09-23,2672.1279897821123,2960.514268130096
2008-09-22,2691.086988930622,2963.4706822741077
2008-09-18,2717.2184046748403,2966.8286231467387
2008-09-17,2734.9899383977436,2969.4811653997285
2008-09-16,2758.9382665975554,2972.4718311040247
2008-09-15,2776.836455480685,2974.9263401647927
2008-09-11,2782.261993437409,2976.4346286471123
2008-09-10,2787.108826223859,2977.8806723642874
2008-09-09,2790.2503950758473,2979.1899598849996
2008-09-08,2794.2670946655007,2980.5489281364894
2008-09-04,2801.136019220959,2982.0888073808246
2008-09-03,2808.6040208227055,2983.639344958938
2008-09-02,2819.7476892245973,2985.4087394859234
2008-09-01,2826.943329993314,2986.852915643436
2008-08-28,2837.8661074927563,2988.5204395153182
2008-08-27,2852.7557831171525,2990.4077199709936
2008-08-26,2872.082931710248,2992.5256438676756
2008-08-25,2891.1298426861017,2994.525676210757
2008-08-21,2915.6006629099434,2996.8010095987843
2008-08-20,2945.7415514857717,2999.339066960382
2008-08-19,2973.2183474429194,3001.535737831215
2008-08-18,2997.0965430631622,3003.340068707039
2008-08-14,3022.642921651759,3005.132619244042
2008-08-13,3058.910665122739,3007.5263305291082
2008-08-12,3089.4507205496334,3009.3320401596475
2008-08-11,3115.9274472621028,3010.693656435634
2008-08-07,3134.163067867278,3011.344622948159
2008-08-06,3154.6658235228847,3012.050723939266
2008-08-05,3178.7563088164584,3012.890097715422
2008-08-04,3203.031834551163,3013.608952143591
2008-07-31,3226.86032076376,3014.1620693478526
2008-07-30,3249.147847494073,3014.4758347882416
2008-07-29,3270.7810014519123,3014.618676248346
2008-07-28,3285.3610849062384,3014.153339149483
2008-07-24,3306.9020086484247,3014.080464302202
2008-07-22,3332.450509369127,3014.1593208311547
2008-07-21,3357.6947184832206,3014.0712940164335
2008-07-17,3385.806778356822,3014.0353128933184
2008-07-16,3412.1190098865573,3013.714254514484
2008-07-15,3430.6147607104367,3012.703046803965
2008-07-14,3451.8809907696395,3011.7705714274834
2008-07-10,3472.2177400004425,3010.646964386953
2008-07-09,3494.240885000479,3009.516345271692
2008-07-08,3520.256792083852,3008.527613725971
2008-07-07,3549.1056914241726,3007.5789467559193
2008-07-03,3565.680332376187,3005.615445018131
2008-07-02,3578.951193407536,3003.3185134709574
2008-06-30,3599.724626191497,3001.4483043791006
2008-06-26,3615.2525117074547,2999.0876069829924
2008-06-25,3628.630221016409,2996.476533097508
2008-06-24,3636.355239434443,2993.3851092184104
2008-06-23,3644.7548427206466,2990.2780897869975
2008-06-19,3655.3335796140336,2987.254984284344
2008-06-18,3659.7947112485363,2983.73323634328
2008-06-17,3662.035937185914,2980.0130829698896
2008-06-16,3661.7430986180734,2976.0845046488002
2008-06-12,3663.9658568362456,2972.3080834720026
2008-06-11,3667.143011572599,2968.562914895911
2008-06-10,3671.6674292036487,2964.8707252964605
2008-06-09,3674.178881637286,2960.9930217164974
2008-06-05,3672.5337884403925,2956.792867113154
2008-06-04,3668.9466041437586,2952.444516781424
2008-06-03,3669.8988211557385,2948.4039695996557
2008-06-02,3669.2237229187162,2944.222903522863
2008-05-29,3665.926533161942,2939.8414301906155
2008-05-28,3663.7762442587705,2935.5326131716506
2008-05-27,3660.4984312803344,2931.1338888918317
2008-05-26,3662.8116338870286,2927.1132234986617
2008-05-22,3673.1026033776143,2923.6048752092556
2008-05-21,3686.1994869924156,2920.210404580082
2008-05-20,3699.161944241783,2916.7121834028903
2008-05-19,3719.217106261932,2913.607382161646
2008-05-15,3749.8993651170927,2911.100662288647
2008-05-14,3770.6168122101835,2907.718488433568
2008-05-13,3790.1532132276984,2904.1169897999494
2008-05-12,3802.721814330006,2899.9037347271696
2008-05-08,3803.0702988575063,2894.753956702684
2008-05-07,3800.276990428965,2889.35661548035
2008-05-06,3795.502572964712,2883.8081147094636
2008-05-05,3787.696954045104,2878.04672854734
2008-04-30,3781.845033548863,2872.431408940162
2008-04-29,3775.7371196779345,2866.799841083085
2008-04-24,3770.6760463177625,2861.242992034851
2008-04-23,3765.7982168442427,2855.6959031639904
2008-04-22,3757.886401581263,2849.936338139142
2008-04-21,3748.3202683797012,2844.075342942232
2008-04-17,3742.454457411343,2838.490044047918
2008-04-16,3739.944828862288,2833.1371503175337
2008-04-15,3735.4627312674784,2827.6323202333933
2008-04-14,3731.382125539768,2822.149238973986
2008-04-10,3722.6239693347484,2816.3364552431776
2008-04-09,3713.037633445977,2810.483598253167
2008-04-08,3701.4007695664745,2804.511126036853
2008-04-07,3691.288333697014,2798.675946243368
2008-04-03,3683.6648615050985,2793.036438771983
2008-04-02,3672.8594332971898,2787.189484266378
2008-04-01,3660.878552738622,2781.2901116833773
2008-03-31,3649.622598800174,2775.475441836291
2008-03-27,3641.738648700188,2769.9238397837767
2008-03-26,3631.2818694252037,2764.20867554185
2008-03-25,3622.051191877304,2758.6050003300556
2008-03-24,3615.2162912004123,2753.1868627961308
2008-03-19,3607.242648800446,2747.6985353622977
2008-03-18,3600.8578695338165,2742.333713215377
2008-03-17,3592.576858661634,2736.844336213746
2008-03-13,3575.069096883437,2730.736452753653
2008-03-12,3552.156521623723,2724.3222203912096
2008-03-11,3535.6995650923664,2718.446473803194
2008-03-10,3519.1253621833966,2712.623301733298
2008-03-06,3498.2199756986793,2706.5638937203084
2008-03-05,3473.8499736735694,2700.351308584035
2008-03-04,3452.1491381463666,2694.4263304097317
2008-03-03,3434.9665663252304,2688.9024698390135
2008-02-28,3416.086280185666,2683.3286731045664
2008-02-27,3399.3576368678046,2677.979095300008
2008-02-26,3377.6574399401215,2672.3528436971424
2008-02-25,3357.8905599351315,2666.9516565550057
2008-02-21,3344.2114399297257,2662.0514368217964
2008-02-20,3334.348226590536,2657.4639378924085
2008-02-14,3334.013078806414,2653.561897421878
2008-02-13,3337.519168706948,2649.903570186473
2008-02-12,3345.5257660991933,2646.51367660588
2008-02-11,3353.132913274126,2643.0310042655124
2008-02-07,3355.716489380303,2639.139319476203
2008-02-06,3357.464530161995,2635.153069158015
2008-02-05,3353.284907675494,2630.7263245686627
2008-02-04,3348.8594833151183,2626.281260526076
2008-01-31,3348.188606924711,2622.09427634571
2008-01-30,3349.7109908351035,2618.037968473766
2008-01-29,3354.3944067380285,2614.1670685796325
2008-01-28,3362.3856072995304,2610.474616250576
2008-01-24,3369.701074574491,2606.668740125938
2008-01-23,3375.1319974556986,2602.6695351982926
2008-01-22,3390.335497243673,2599.288329096277
2008-01-21,3399.484288680646,2595.384250752989
2008-01-17,3389.4763127373662,2590.0880000409716
2008-01-16,3375.8493387988133,2584.5698796973666
2008-01-15,3355.9967836987144,2578.6701082343143
2008-01-14,3334.9098490069405,2572.765409714167
2008-01-10,3313.314836424185,2566.912775958948
2008-01-08,3291.2202394595333,2561.116001036077
2008-01-03,3274.8427594144946,2555.805777546312
2008-01-02,3258.2404893657026,2550.54351839185
2007-12-31,3245.4046968128446,2545.6052577522614
2007-12-27,3233.6467548805813,2540.786376707862
2007-12-26,3223.757317787296,2536.1357542248124
2007-12-24,3210.6845942695704,2531.296245653035
2007-12-17,3202.905810458701,2526.867971989155
2007-12-13,3198.1387946635928,2522.6660119432477
2007-12-12,3196.5120275522254,2518.683238372722
2007-12-11,3196.8730298482437,2514.823658076864
2007-12-10,3192.1841156689306,2510.592618868135
2007-12-06,3181.881125308008,2505.9781353086405
2007-12-05,3172.805385750342,2501.4806461127014
2007-12-04,3165.450001229537,2497.127698525955
2007-12-03,3160.887501331998,2492.9840177152155
2007-11-29,3158.1956264429978,2488.971375982924
2007-11-28,3151.605261979914,2484.683074412626
2007-11-27,3142.4315338115734,2480.2303126614092
2007-11-26,3132.2774949625377,2475.737191243996
2007-11-22,3122.719786209416,2471.3175189875146
2007-11-21,3109.773101726867,2466.6942382940333
2007-11-20,3098.913360204106,2462.2621708917072
2007-11-19,3086.921973554448,2457.7891174297683
2007-11-15,3080.5779713506518,2453.747507787532
2007-11-14,3074.726968963206,2449.752994938177
2007-11-13,3071.5500497101402,2445.953012101146
2007-11-12,3065.2350538526516,2441.933659734964
2007-11-08,3060.8613083403725,2438.06095864462
2007-11-07,3052.30225070207,2433.9033137084857
2007-11-06,3043.930771593909,2429.7837911509414
2007-11-05,3032.5716692267347,2425.483182504242
2007-11-01,3018.3593083289625,2421.0268110572747
2007-10-31,3006.8550840230428,2416.8125807481474
2007-10-30,2993.1555076916297,2412.48915714212
2007-10-29,2980.5776333325985,2408.296602168722
2007-10-25,2969.6741027769813,2404.2672417226977
2007-10-24,2959.502778008396,2400.3276270620827
2007-10-23,2950.462176175762,2396.501481658427
2007-10-22,2942.510690857075,2392.78011479114
2007-10-18,2933.039915095165,2388.9785108644414
2007-10-17,2923.355741353095,2385.194720095756
2007-10-16,2912.3587197991856,2381.354460612064
2007-10-11,2902.7177797824506,2377.6484689823337
2007-10-10,2893.5042614309878,2374.0058814120316
2007-10-09,2884.3337832169036,2370.3981787267135
2007-10-08,2875.531598484979,2366.8476811836
2007-10-04,2868.5433983587272,2363.4520231961137
2007-10-03,2860.952848221954,2360.0355304923664
2007-10-02,2851.6914189071163,2356.5280550224084
2007-10-01,2843.1232038160424,2353.1012243921646
2007-09-27,2835.932637467379,2349.7985953055863
2007-09-26,2830.384523922994,2346.6311947056183
2007-09-25,2826.5190675832437,2343.5931499761377
2007-09-24,2821.805656548514,2340.5015347897547
2007-09-20,2813.8652945942235,2337.1973028974326
2007-09-19,2803.397402477075,2333.745826123206
2007-09-18,2794.1130193501644,2330.415945470617
2007-09-17,2784.0682709626776,2327.0678993128554
2007-09-13,2776.463960209567,2323.9260534636455
2007-09-12,2767.016790227031,2320.683050904698
2007-09-11,2758.6773560792835,2317.551778990112
2007-09-10,2753.3329690858905,2314.6563164055283
2007-09-06,2747.0665498430476,2311.7114815425225
2007-09-05,2741.981262329968,2308.8669055055166
2007-09-04,2736.883867524132,2306.0343376287574
2007-09-03,2734.641689817809,2303.411096010584
2007-08-30,2738.2293306359597,2301.186575070817
2007-08-29,2743.602608188956,2299.051541117068
2007-08-28,2747.8878255380355,2296.7986559658766
2007-08-27,2753.268477666205,2294.583633937028
2007-08-23,2762.420850805055,2292.5844570541453
2007-08-22,2772.6042550388092,2290.5922762922783
2007-08-21,2785.136276292043,2288.691830884211
2007-08-20,2796.3667993163795,2286.619176619937
2007-08-16,2805.5415325927443,2284.3289140217707
2007-08-14,2812.0258269754727,2281.7879335863654
2007-08-13,2816.469645890095,2279.054913148465
2007-08-09,2815.2729497142695,2275.8928782667945
2007-08-08,2815.050695523792,2272.786591036232
2007-08-07,2815.0732534841077,2269.6806116152366
2007-08-06,2816.6043579411166,2266.660443200424
2007-08-02,2818.131387769543,2263.6139127889655
2007-08-01,2819.7681700836715,2260.5487203121115
2007-07-31,2818.9213509239776,2257.2857903425534
2007-07-30,2820.208963500975,2254.1557948717373
2007-07-26,2815.021377126056,2250.5551977076784
2007-07-25,2810.352325219894,2246.9993535684675
2007-07-24,2804.710018988218,2243.3829601791754
2007-07-19,2797.5741872372364,2239.675469979629
2007-07-18,2789.702869507006,2235.937048604154
2007-07-17,2780.3139419659233,2232.1179485961547
2007-07-13,2773.5676037964167,2228.512492714184
2007-07-12,2766.259070779451,2224.8863751939216
2007-07-11,2758.5864933444054,2221.256325768099
2007-07-10,2747.3395344564387,2217.4036399558818
2007-07-09,2737.252828994475,2213.6731164026205
2007-07-04,2730.076398077347,2210.179151453638
2007-07-03,2723.053597917126,2206.716854327298
2007-07-02,2718.327231076886,2203.432882145792
2007-06-28,2717.047000333293,2200.3941594073726
2007-06-27,2716.1884170277335,2197.374355163289
2007-06-26,2714.148285113378,2194.2609130725336
2007-06-25,2713.225642206159,2191.2181675887086
2007-06-21,2708.2486123900053,2187.8844608127124
2007-06-20,2701.174330089172,2184.4159476941604
2007-06-19,2696.068857596603,2181.1034889416915
2007-06-18,2687.477929062986,2177.561617818148
2007-06-15,2679.586089818234,2174.0967560291406
2007-06-14,2675.9540973030867,2170.9502044877604
2007-06-13,2673.887772078344,2167.914102507748
2007-06-12,2669.0200864182057,2164.6797993702567
2007-06-11,2662.518426953056,2161.3424916302583
2007-06-07,2656.2557958658103,2158.0397551926094
2007-06-06,2645.7154455212944,2154.459811096292
2007-06-05,2633.723399314735,2150.81992462693
2007-06-04,2621.704515924296,2147.22605600015
2007-05-31,2611.492392251321,2143.804715346856
2007-05-30,2602.4600916055974,2140.5034243173254
2007-05-29,2593.302599239397,2137.2263665770233
2007-05-28,2586.7369825093465,2134.1612454685824
2007-05-24,2581.101731051792,2131.1801637807234
2007-05-23,2576.481041972774,2128.284061567432
2007-05-22,2573.1744621371718,2125.488210917389
2007-05-21,2569.2140006486025,2122.650321008606
2007-05-17,2566.1443340359856,2119.8801222751313
2007-05-16,2563.665528538984,2117.152271972983
2007-05-15,2557.6109892505656,2114.177098746467
2007-05-14,2549.6110716881126,2111.0857927220914
2007-05-10,2542.273660995455,2108.068175488407
2007-05-09,2533.570632745076,2104.981402855103
2007-05-08,2525.9398521404987,2102.0005512955336
2007-05-07,2518.3198398188733,2099.0470874061098
2007-05-03,2513.152326470446,2096.289019139096
2007-05-02,2507.7016870096495,2093.52528858975
2007-04-30,2503.564327593787,2090.8672673209235
2007-04-26,2500.261354893269,2088.2751026637366
2007-04-24,2499.8389678010412,2085.8851032520674
2007-04-23,2500.0822151177945,2083.5296024111053
2007-04-19,2498.5373997109436,2081.036247697129
2007-04-18,2494.837183020189,2078.3892347899496
2007-04-17,2490.6027816052047,2075.7115226684023
2007-04-16,2486.0888467389714,2073.0235084716596
2007-04-12,2482.0987506338856,2070.3819812995775
2007-04-11,2476.7153131867094,2067.652365146567
2007-04-10,2472.339089285602,2065.0072211072925
2007-04-05,2469.8056800594018,2062.4987238070476
2007-04-04,2467.9253200643516,2060.0352780982057
2007-04-03,2467.1015967363805,2057.6411536173932
2007-04-02,2466.1592297977454,2055.2298708301005
2007-03-29,2464.754165614224,2052.77835146523
2007-03-28,2462.7186794154095,2050.2774824191856
2007-03-27,2459.6435693666936,2047.7024536651409
2007-03-26,2455.675533480585,2045.0688860643681
2007-03-22,2452.7859946039666,2042.51713182978
2007-03-21,2450.6973274876304,2040.0223875995782
2007-03-20,2448.4104381115994,2037.511684949719
2007-03-19,2444.3288079542326,2034.876279132812
2007-03-15,2439.145375283752,2032.1733924802782
2007-03-14,2435.950823224064,2029.6214921506523
2007-03-13,2430.8867251594024,2026.9447098707135
2007-03-12,2427.538952256019,2024.3996365748437
2007-03-08,2423.777198277354,2021.8306946640978
2007-03-07,2421.4811314671333,2019.3693805934051
2007-03-06,2421.9978924227275,2017.1005518288976
2007-03-05,2424.095216791288,2014.9244518393784
2007-03-01,2420.560651523895,2012.3365690418964
2007-02-28,2417.1998724842197,2009.766062274228
2007-02-27,2407.3506951912377,2006.7538907113296
2007-02-26,2397.0699197905074,2003.7512195979277
2007-02-22,2387.712413106383,2000.853748076999
2007-02-21,2377.362614198581,1997.925058954231
2007-02-20,2367.7011653817963,1995.086234077178
2007-02-19,2358.792095830279,1992.3382468799127
2007-02-15,2350.3306038161354,1989.6563457159007
2007-02-14,2343.138154134147,1987.0948348030977
2007-02-13,2338.2213336453256,1984.7163524810526
2007-02-12,2334.411444782436,1982.42853788209
2007-02-08,2331.0123985143055,1980.177698557632
2007-02-07,2328.4300983904977,1977.9896051396245
2007-02-06,2327.686773256373,1975.9302332493073
2007-02-05,2330.0223376944036,1974.0750483395614
2007-02-01,2332.574199168937,1972.2107219690145
2007-01-31,2336.9470490996814,1970.446313498923
2007-01-30,2342.238469857988,1968.7099026880287
2007-01-29,2350.4300090128204,1967.1326528466993
2007-01-25,2354.1266764305556,1965.1903184790585
2007-01-24,2354.976399466435,1963.0198905047266
2007-01-23,2353.9669327553047,1960.7043024846964
2007-01-22,2352.825010484913,1958.3721208370443
2007-01-18,2351.232928025322,1956.0021616441336
2007-01-17,2347.9756720274318,1953.5132342036989
2007-01-16,2343.687811363051,1950.9578372650383
2007-01-15,2338.980962309972,1948.3835555301675
2007-01-11,2333.777709169136,1945.7873581406557
2007-01-10,2329.2141849332306,1943.250093717393
2007-01-09,2322.0187003443334,1940.5434466899853
2007-01-08,2312.2802587063607,1937.6876498228792
2007-01-04,2302.8719469318908,1934.8939973863341
2007-01-03,2293.624609176215,1932.1493211535912
2006-12-28,2286.3566599408996,1929.5780278650732
2006-12-27,2281.639714935974,1927.2090767353602
2006-12-26,2279.4021911806385,1925.024085771093
2006-12-25,2277.8357071123583,1922.8855418500104
2006-12-21,2273.8103493717217,1920.5746280497242
2006-12-20,2269.6895451526984,1918.2669754884046
2006-12-19,2263.3695072487562,1915.8184767806017
2006-12-18,2254.455299519486,1913.2137689111496
2006-12-14,2248.6415744794426,1910.8584323433054
2006-12-13,2243.2417056860627,1908.5513746489976
2006-12-12,2237.646847826568,1906.24863181031
2006-12-11,2232.6707518121148,1904.0073059181054
2006-12-07,2227.9174811297908,1901.7969752929944
2006-12-06,2223.6189378906065,1899.63248804539
2006-12-05,2221.9871827148236,1897.6636197820396
2006-12-04,2218.6402812743922,1895.5748726174668
2006-11-30,2213.514471380591,1893.3710036926384
2006-11-29,2209.429010662307,1891.2554220519087
2006-11-28,2202.3255948841656,1888.9435906596561
2006-11-27,2192.7635611245128,1886.4901441877917
2006-11-23,2185.1030245515553,1884.208196590014
2006-11-22,2178.4132765975182,1882.0238309544266
2006-11-21,2173.0343829806448,1879.9554288395523
2006-11-20,2169.6864148956984,1878.0456605234465
2006-11-17,2209.856116137006,1879.1367531338963
2006-11-16,2206.00412581509,1876.9766199140333
2006-11-15,2200.446136299681,1874.7088641542284
2006-11-14,2195.657480991321,1872.5128691064017
2006-11-13,2191.8531044072643,1870.3994184995618
2006-11-09,2189.654196441203,1868.406062731651
2006-11-08,2188.07787947797,1866.4566991942966
2006-11-07,2186.791869434467,1864.5251616538628
2006-11-06,2184.703691887339,1862.5347614341142
2006-11-02,2179.2081662112837,1860.3106053391807
2006-11-01,2172.278013395557,1858.0065400402648
2006-10-31,2165.2378478451865,1855.7214199258824
2006-10-30,2159.2868351656184,1853.5384481203
2006-10-19,2156.3524047627534,1851.584513725574
2006-10-18,2153.3926051596495,1849.6344536323109
2006-10-17,2149.5344889229536,1847.6284046559917
2006-10-16,2145.341529666533,1845.6099427915563
2006-10-12,2142.212490472077,1843.6771057874964
2006-10-11,2141.155198011417,1841.8935934997457
2006-10-10,2140.235631179035,1840.1153905971655
2006-10-09,2137.1686004439543,1838.184590543281
2006-10-04,2132.4934838142835,1836.1497171366525
2006-10-03,2125.9829407988072,1834.0037556302723
2006-10-02,2115.4840191987078,1831.6085335995
2006-09-28,2105.1368541319334,1829.2701870871763
2006-09-27,2094.1815919762607,1826.9359188183348
2006-09-26,2083.5275579742824,1824.6717693559756
2006-09-25,2073.0756878054726,1822.4696018451216
2006-09-21,2062.171995122595,1820.2836396780451
2006-09-20,2049.822161382811,1818.0481877564293
2006-09-19,2037.3031748313783,1815.8590656232284
2006-09-18,2029.2251060673264,1814.0345330480036
2006-09-14,2021.5888649062701,1812.2762209164737
2006-09-13,2015.6029369817925,1810.6650817813245
2006-09-12,2009.6248483969418,1809.0795521640257
2006-09-11,2004.1102524300202,1807.5510682222723
2006-09-07,1998.7586067991883,1806.0566330831448
2006-09-06,1991.8918240324538,1804.480109490498
2006-09-05,1982.806976035158,1802.7813708629365
2006-09-04,1972.3292240380877,1801.0291724151596
2006-08-31,1960.4958260412616,1799.2337521997738
2006-08-30,1949.462144878033,1797.5508510662482
2006-08-29,1938.474823617869,1795.9247241382611
2006-08-28,1927.4268922526915,1794.3480749929217
2006-08-24,1917.6307999404157,1792.9117888897295
2006-08-23,1910.8675332687837,1791.7319710610172
2006-08-22,1903.5531610411822,1790.54625169747
2006-08-21,1895.6325911279473,1789.3539666069112
2006-08-17,1891.1778070552762,1788.4385738654034
2006-08-16,1884.9951243098824,1787.4246401912799
2006-08-15,1877.8597180023726,1786.3748100491096
2006-08-14,1870.2105278359033,1785.3245224276145
2006-08-10,1863.6389051555618,1784.3861529286326
2006-08-09,1856.2663139185252,1783.424984750573
2006-08-08,1845.876006745069,1782.293036239115
2006-08-07,1836.764007307158,1781.3020507734366
2006-08-03,1828.071841249421,1780.3864751331698
2006-08-02,1818.6494946868725,1779.4652514949646
2006-08-01,1806.6111192441117,1778.4128460594056
2006-07-31,1796.9787125144544,1777.5888509078836
2006-07-27,1790.005271890659,1776.9981852970404
2006-07-26,1785.9882112148805,1776.6474012586282
2006-07-25,1784.7622288161203,1776.5095640165573
2006-07-24,1785.5240812174636,1776.5146618046178
2006-07-20,1790.0910879855855,1776.7770953966215
2006-07-19,1795.121178651051,1777.0467062584933
2006-07-18,1800.3604435386385,1777.303420907539
2006-07-17,1807.833813833525,1777.6852170158918
2006-07-13,1811.4324649863186,1777.759917399937
2006-07-12,1810.5910037351782,1777.5090859810255
2006-07-11,1805.940254046443,1776.999682462292
2006-07-10,1802.8286085503132,1776.6198525623624
2006-07-06,1798.431825929506,1776.1673015741812
2006-07-05,1795.816978090298,1775.8598935602797
2006-07-04,1799.608392931156,1776.0062539818286
2006-07-03,1806.5324256754188,1776.3471494201199
2006-06-29,1815.6659611483701,1776.8022620242468
2006-06-28,1826.8689579107343,1777.3499540702312
2006-06-27,1840.9897044032955,1778.0372317439862
2006-06-26,1855.4663464369032,1778.6720009803414
2006-06-22,1867.7952086399785,1779.0797488369624
2006-06-21,1880.801476026643,1779.4657645896098
2006-06-20,1892.2474323621966,1779.6721586560259
2006-06-19,1904.3997183923796,1779.8627154391552
2006-06-15,1922.115528258411,1780.3673155276317
2006-06-14,1943.0759889466117,1780.996411891687
2006-06-13,1960.527321358829,1781.2676807277426
2006-06-12,1976.3854314720647,1781.3309339124287
2006-06-08,1985.5700507614033,1780.8447501526146
2006-06-07,1992.6108883248532,1780.1557229328587
2006-06-06,2001.7959623519243,1779.569853150239
2006-06-05,2010.8089592145845,1778.9161560336213
2006-06-01,2020.9663724824666,1778.2857615123241
2006-05-31,2034.3710701893388,1777.8168547015066
2006-05-29,2053.26782603845,1777.646120344495
2006-05-25,2075.553478208321,1777.5991640140912
2006-05-24,2095.536268059014,1777.2658640944012
2006-05-23,2120.783457063932,1777.178161309842
2006-05-22,2139.1545784859263,1776.47242011391
2006-05-18,2147.08746002642,1774.9395399999496
2006-05-16,2156.1480816952885,1773.4299671632732
2006-05-15,2168.456255169896,1772.0831474908566
2006-05-11,2177.120109767387,1770.4074635223228
2006-05-10,2186.5059522480024,1768.7221767803305
2006-05-09,2196.5006149353358,1767.0153124638855
2006-05-08,2203.4673328466133,1765.0331652573748
2006-05-04,2205.4754439171643,1762.6587421356408
2006-05-03,2206.0392309102613,1760.1598810590542
2006-05-02,2206.5541668194496,1757.6401096038053
2006-04-27,2210.960347387737,1755.3705400313343
2006-04-26,2217.1153763367147,1753.1829786561557
2006-04-20,2220.2966576981075,1750.743110338999
2006-04-19,2228.100545839616,1748.5889161289072
2006-04-18,2237.906424659584,1746.5153282557203
2006-04-17,2246.008626714549,1744.2565049219422
2006-04-13,2247.9793456074276,1741.5166568126124
2006-04-12,2246.81595774138,1738.534288083745
2006-04-11,2245.693954219828,1735.5443413105859
2006-04-06,2242.3409504048136,1732.390268767953
2006-04-05,2241.917696271881,1729.438808990119
2006-04-04,2244.387504294538,1726.671810760836
2006-04-03,2247.8947963190826,1723.9461477852535
2006-03-30,2253.6451960123395,1721.3390196923324
2006-03-29,2258.848962346701,1718.6464066246667
2006-03-28,2264.913875875592,1715.9677613904241
2006-03-27,2269.4508655318914,1713.1339376734638
2006-03-23,2275.4476043262152,1710.3582582331971
2006-03-22,2282.5640713534,1707.6093084236452
2006-03-21,2291.575243966183,1704.9341182140388
2006-03-20,2299.932347630031,1702.146978490337
2006-03-16,2311.9975432658666,1699.5509726364135
2006-03-15,2326.0515052046885,1697.0077117346164
2006-03-14,2346.270797305079,1694.793314667193
2006-03-13,2362.253363747169,1692.1590070148561
2006-03-09,2371.790310726099,1688.9747606367177
2006-03-08,2383.517003286607,1685.868197660424
2006-03-07,2394.211753560491,1682.605665841859
2006-03-06,2402.9877330238655,1679.1311997435316
2006-03-02,2407.038377442521,1675.2615791116893
2006-03-01,2408.224908896064,1671.149611083676
2006-02-28,2410.0044846374026,1667.0480615769923
2006-02-27,2413.2740250238526,1663.0152710989234
2006-02-23,2415.911860442507,1658.8971924232726
2006-02-22,2422.9470154793826,1655.0427923798532
