Date,ATR_14,ATR_25,ATR_50,ATR_100,ATR_250,ATR_500
25/09/2008,254.85,203.128,166.232,146.744,146.7804,119.3874
24/09/2008,263.2714286,204.632,167.444,146.832,146.5756,119.1962
23/09/2008,259.2428571,200.048,166.608,145.322,146.1128,118.8954
22/09/2008,237.2714286,189.144,164.384,142.375,144.9916,118.334
19/09/2008,206.4642857,173.14,157.242,138.253,143.2428,117.6094
18/09/2008,198.9857143,168.188,155.772,136.319,142.552,117.3188
17/09/2008,190.0357143,159.632,153.016,134.796,141.9676,116.932
16/09/2008,173.4428571,149.228,147.568,132.202,141.608,116.3024
15/09/2008,162.3357143,141.412,143.656,130.332,140.9996,115.8704
12/09/2008,164.8785714,138.604,143.126,129.391,141.0896,115.673
11/09/2008,163.2214286,141.268,144.722,128.98,141.2296,115.5936
10/09/2008,157.4928571,141.116,144.742,128.272,141.1228,115.3594
09/09/2008,157.7357143,138.296,144.344,127.648,141.1116,115.143
08/09/2008,148.4428571,133.604,142.694,127.607,140.8672,114.855
05/09/2008,134.5571429,125.272,139.702,125.714,140.4976,114.389
04/09/2008,122.8,121.3,136.22,124.975,140.1176,114.0228
03/09/2008,120.9285714,119.156,135.528,125.009,139.9696,113.8478
02/09/2008,121.3785714,118.796,135.616,125.506,140.1872,113.8046
01/09/2008,126.25,120.728,137.672,125.562,140.3484,113.9262
29/08/2008,123.1571429,119.884,137.948,124.891,140.2024,113.7706
28/08/2008,117.5785714,119.908,138.086,124.494,140.2596,113.5074
27/08/2008,119.55,118.416,137.624,123.737,140.2464,113.3508
26/08/2008,120.8714286,120.472,136.4,123.086,140.0528,113.2014
22/08/2008,114.4571429,121.736,134.492,123.599,139.8208,112.897
21/08/2008,114.8,126.48,134.204,125.303,139.7028,112.818
20/08/2008,115.8214286,129.336,135.722,125.814,139.8324,112.7466
19/08/2008,114.4642857,130.256,134.38,124.766,139.776,112.4822
18/08/2008,114.7928571,133.168,136.546,124.721,139.77,112.4246
15/08/2008,111.65,139.624,137.774,125.307,140.3716,112.3698
14/08/2008,112.8714286,141.344,137.176,126.639,141.2448,112.3034
13/08/2008,112.7285714,143.356,137.252,127.017,141.9008,112.1678
12/08/2008,119.1,146.4,137.28,127.55,142.2116,112.0766
11/08/2008,118.4214286,145.908,136.74,128.196,142.2184,111.918
08/08/2008,124.9428571,145.9,136.352,130.908,142.6308,111.8334
07/08/2008,134.7571429,147.648,136.372,131.886,143.6996,111.8122
06/08/2008,136.8142857,148.176,134.086,131.497,143.6176,111.5872
05/08/2008,136.4571429,148.368,133.478,131.422,143.8176,111.4126
04/08/2008,143.3785714,150.392,134.168,131.921,143.9892,111.4196
01/08/2008,147.6642857,151.784,133.654,132.28,144.1612,111.3922
31/07/2008,160.1857143,154.132,135.368,133.065,144.2756,111.3494
30/07/2008,158.5928571,151.14,135.89,132.652,144.0908,111.1678
29/07/2008,164.1428571,151.9,136.52,133.057,144.4096,111.106
28/07/2008,170.6714286,152.436,137.978,133.962,144.8548,111.208
25/07/2008,171.2142857,154.616,137.55,134.527,144.8468,111.1152
24/07/2008,169.6142857,156.012,136.882,135.406,145.4104,111.0708
23/07/2008,167.1142857,156.264,136.056,135.123,145.8716,110.845
22/07/2008,172.6928571,156.832,134.968,135.063,146.066,110.7976
21/07/2008,170.6857143,152.328,133.278,135.175,145.818,110.5788
18/07/2008,165.6285714,147.248,129.896,134.274,145.1144,110.2298
17/07/2008,159.9857143,141.928,127.694,133.281,144.6308,110.0624
16/07/2008,160.1,142.108,127.256,132.891,144.3984,110.0292
15/07/2008,151.7571429,138.504,126.22,132.279,144.1188,109.8266
14/07/2008,148.2428571,139.924,124.036,132.699,143.78,109.684
11/07/2008,134.5285714,135.924,120.366,131.534,142.9344,109.3874
10/07/2008,136.5714286,133.008,119.264,130.955,142.8744,109.222
09/07/2008,135.3285714,131.148,116.866,130.97,142.6848,109.0132
08/07/2008,136.7142857,128.16,116.576,131.715,142.5456,109.0112
07/07/2008,137.9285714,127.572,116.836,131.609,142.526,109.0424
04/07/2008,136.4214286,126.804,117.008,131.669,142.4512,108.9632
03/07/2008,134.0428571,125.096,115.656,132.033,142.18,108.8048
02/07/2008,125.6571429,119.996,113.238,131.545,141.6456,108.4946
01/07/2008,125.2785714,118.588,111.802,131.982,141.3372,108.2998
30/06/2008,122.15,117.944,110.952,131.896,140.9944,108.1384
27/06/2008,126.4857143,115.524,112.52,133.932,140.7336,108.0016
26/06/2008,127.6714286,116.604,111.726,134.519,140.4812,107.799
25/06/2008,126.2142857,120.64,113.73,134.34,140.4428,107.8158
24/06/2008,127.0857143,121.14,114.49,135.019,140.2576,107.901
23/06/2008,127.3214286,123.52,115.396,136.103,140.168,108.0644
20/06/2008,122.9214286,120.484,113.452,137.044,139.782,107.8714
19/06/2008,117.4571429,117.752,111.834,139.084,139.4956,107.724
18/06/2008,111.4571429,115.848,110.902,140.616,139.1884,107.4552
17/06/2008,106.9142857,113.104,109.85,143.512,138.934,107.2816
16/06/2008,110.4357143,114.228,109.772,147.288,139.038,107.2906
13/06/2008,113.3,112.544,112.706,148.041,138.8608,107.253
12/06/2008,112.8357143,113.46,116.402,148.549,139.2232,107.235
11/06/2008,114.5571429,112.404,115.906,149.734,139.2712,107.0772
10/06/2008,119.8571429,113.936,115.152,150.839,139.1612,107.0692
09/06/2008,114.7,108.148,112.896,149.613,138.6652,106.9628
06/06/2008,112.3785714,104.808,112.84,149.058,138.4576,106.855
05/06/2008,114.2071429,105.52,116.102,149.755,138.4804,107.0338
04/06/2008,111.4071429,102.584,116.782,149.78,138.51,106.901
03/06/2008,114.7285714,104.992,117.82,149.8,138.8484,106.9638
02/06/2008,112.0928571,106.1,119.652,150.75,138.676,107.0712
30/05/2008,113.9642857,107.212,125.464,151.995,138.5476,107.0814
29/05/2008,111.6285714,106.216,127.4,152.033,138.4884,107.1426
28/05/2008,113.9857143,106.48,128.908,152.409,138.5516,107.1002
27/05/2008,114.2357143,105.016,129.366,151.639,138.346,107.0194
23/05/2008,114.9928571,103.96,129.674,150.86,138.0864,107.058
22/05/2008,113.3142857,109.516,130.906,150.769,137.9796,107.2112
21/05/2008,106.6071429,106.848,130.762,150.322,137.5796,107.155
20/05/2008,99.21428571,106.82,129.414,149.964,137.0032,107.2422
19/05/2008,93.95,107.84,129.594,149.655,136.778,107.2242
16/05/2008,94.23571429,107.272,129.946,148.973,136.4668,107.1908
15/05/2008,97.23571429,106.42,131.504,149.253,136.4572,107.3578
14/05/2008,98.63571429,105.916,133.93,149.885,136.276,107.552
13/05/2008,94.25714286,105.956,134.19,150.255,135.9296,107.4396
12/05/2008,95.08571429,106.596,135.158,152.051,135.8456,107.7054
09/05/2008,93.98571429,105.316,137.072,152.833,135.8472,107.9144
08/05/2008,97.97142857,112.868,138.652,153.107,136.1208,107.9826
07/05/2008,105.7928571,119.344,138.868,152.854,135.9736,108.1738
06/05/2008,104.6357143,119.408,138.526,152.746,135.7156,108.3228
02/05/2008,107.15,116.368,138.338,152.955,135.3824,108.173
01/05/2008,114.15,117.644,141.362,154.478,135.6504,108.1294
30/04/2008,116.7785714,120.872,142.702,155.042,135.7852,108.0706
29/04/2008,115.8142857,126.684,142.646,154.985,135.8136,108.0562
28/04/2008,117.3571429,130.98,145.074,156.066,135.83,108.1354
25/04/2008,116.45,130.648,146.854,157.066,135.5288,107.9826
24/04/2008,112.9785714,133.204,146.382,158.193,135.3716,107.9018
23/04/2008,110.5785714,143.716,146.33,158.816,135.222,107.829
22/04/2008,123.5071429,148.584,148.41,159.444,135.178,107.863
21/04/2008,136.9571429,151.336,149.852,161.009,135.202,107.8624
18/04/2008,139.9357143,153.716,152.162,161.415,135.0072,107.7666
17/04/2008,137.15,155.388,152.84,162.137,134.9596,107.6414
16/04/2008,127.8285714,152.296,155.344,161.481,134.3636,107.289
15/04/2008,131.65,154.676,157.312,162.752,134.184,107.184
14/04/2008,134.6857143,152.008,154.95,162.647,133.6844,106.893
11/04/2008,135.2714286,151.348,155.548,162.444,133.4828,106.72
10/04/2008,135.9785714,152.62,156.81,162.755,133.3416,106.5912
09/04/2008,145.0642857,156.588,160.636,163.148,133.2408,106.5642
08/04/2008,166.1357143,161.944,166.334,163.472,133.1264,106.6024
07/04/2008,170.3785714,162.424,170.33,163.944,132.8892,106.508
04/04/2008,174.9785714,163.72,177.174,164.533,132.7624,106.4346
03/04/2008,180.4142857,168.828,184.804,165.2,132.6744,106.3994
02/04/2008,173.9,164.436,183.376,163.302,131.9812,106.0328
01/04/2008,164.6357143,158.392,180.696,161.879,131.1064,105.6268
31/03/2008,167.6142857,157.644,183.562,162.515,130.7516,105.448
28/03/2008,170.7928571,160.308,186.526,163.52,130.754,105.4388
27/03/2008,174.3357143,165.08,186.33,163.526,130.6996,105.4134
26/03/2008,173.4714286,164.532,185.276,162.553,130.2896,105.259
25/03/2008,169.2142857,158.608,183.408,161.67,129.7056,104.9096
20/03/2008,172.65,159.168,182.778,161.879,129.4024,104.8154
19/03/2008,173.1928571,163.06,181.78,161.721,129.3188,104.7042
18/03/2008,167.4714286,159.56,181.848,160.665,128.926,104.436
17/03/2008,155.4214286,148.944,178.526,158.023,127.8144,103.81
14/03/2008,151.8142857,148.236,176.666,157.726,127.4484,103.5472
13/03/2008,149.5571429,148.368,175.91,158.192,127.378,103.3478
12/03/2008,146.95,150.608,173.912,158.09,127.3188,103.1578
11/03/2008,145.9357143,150.292,172.046,157.503,127.6616,102.9516
10/03/2008,150.6571429,158.392,170.632,157.504,127.5728,102.7654
07/03/2008,149.25,159.948,169.882,156.988,127.116,102.4828
06/03/2008,146.4714286,157.892,170.514,156.785,126.9988,102.3322
05/03/2008,149.2357143,159.748,169.716,156.816,126.9504,102.294
04/03/2008,154.6214286,161,168,156.34,126.7292,102.1778
03/03/2008,150.3714286,164.684,167.002,155.642,126.6544,101.9726
29/02/2008,142.9214286,170.724,165.84,154.224,126.3348,101.7294
28/02/2008,145.0428571,178.236,166.32,153.722,126.2376,101.586
27/02/2008,147.5642857,190.628,168.944,153.428,126.5428,101.543
26/02/2008,147.8785714,200.78,168.594,151.917,126.8,101.2656
25/02/2008,148.6428571,202.316,167.562,151.372,126.914,101.1468
22/02/2008,164.6357143,203,166.84,151.166,126.7608,101.0354
21/02/2008,171.7285714,209.48,166.966,150.944,126.4952,101.0174
20/02/2008,166.4785714,212.744,167.572,150.438,126.1704,100.817
19/02/2008,164.8142857,207.58,167.594,149.279,125.7208,100.4724
15/02/2008,167.1642857,206.02,167.382,148.753,125.3376,100.2682
14/02/2008,180.0642857,208.208,167.324,148.531,125.1696,100.1916
13/02/2008,193.2857143,206.388,167.058,147.524,124.6076,99.909
12/02/2008,200.2928571,200.5,167.278,146.696,123.9124,99.5332
11/02/2008,222.95,204.136,170.004,148.627,123.7508,99.4264
08/02/2008,247.9857143,208.108,171.302,149.002,123.4904,99.318
07/02/2008,248.3857143,205.096,170.478,149.128,122.984,99.0552
06/02/2008,247.1142857,203.452,172.166,149.168,122.5916,98.8634
05/02/2008,252.0785714,197.216,170.668,148.454,121.958,98.5232
04/02/2008,257.4571429,193.8,171.434,148.711,121.5788,98.32
01/02/2008,238.4928571,182.872,167.618,146.889,120.4268,97.894
31/01/2008,231.5214286,179.816,168.192,146.874,119.7292,97.6036
30/01/2008,236.3214286,183.136,170.344,147.844,119.894,97.5636
29/01/2008,232.5214286,179.684,169.34,147.141,119.5624,97.2918
28/01/2008,225.1571429,175,168.7,146.557,119.064,97.028
25/01/2008,220.8214286,169.32,165.66,144.991,118.1756,96.6462
24/01/2008,209.6785714,160.956,160.61,142.448,116.8964,96.0708
23/01/2008,193.0071429,154.404,157.558,140.99,116.0184,95.4892
22/01/2008,170.4642857,147.26,151.892,138.292,114.6092,94.753
21/01/2008,141.5142857,136.408,145.596,134.644,113.3008,94.0242
18/01/2008,133.4357143,132.808,143.228,134.265,112.8104,93.8536
17/01/2008,128.6928571,130.68,143.062,133.606,112.4988,93.7356
16/01/2008,118.7571429,124.452,141.468,131.986,111.6688,93.2872
15/01/2008,113.6071429,122.4,140.514,131.411,110.9928,92.9816
14/01/2008,115,127.608,140.722,131.539,110.9496,92.9596
11/01/2008,111.7714286,128.744,139.83,132.984,110.7556,92.8514
10/01/2008,110.6214286,126.44,139.932,134.769,110.4572,92.7368
09/01/2008,112.1571429,127.728,140.98,136.346,110.3848,92.5772
08/01/2008,117.9785714,134.056,141.662,137.089,110.4712,92.5132
07/01/2008,121.3857143,135.872,139.482,136.426,109.9064,92.2036
04/01/2008,119.95,134.496,137.52,136.406,109.3,91.8932
03/01/2008,119.3,135.86,138.786,139.03,109.2984,91.7976
02/01/2008,117.1642857,140.88,140.474,139.592,109.2552,91.7012
31/12/2007,122.1428571,144.12,142.268,141.166,109.2976,91.687
28/12/2007,129.9571429,149.068,142.96,142.029,109.4464,91.6558
27/12/2007,139.8071429,152.364,144.376,142.807,109.5932,91.5946
24/12/2007,140.3214286,156.568,144.094,142.683,109.21,91.5188
21/12/2007,135.0785714,157.552,143.056,142.318,108.8152,91.389
20/12/2007,139.7428571,158.996,143.916,143.109,108.7188,91.2878
19/12/2007,152.0428571,162.4,144.68,144.175,108.5248,91.246
18/12/2007,161.0928571,162,144.282,144.089,108.2796,91.0802
17/12/2007,162.4285714,160.264,142.608,145.2,107.8812,90.8238
14/12/2007,159.8928571,160.712,141.124,146.396,107.4908,90.5964
13/12/2007,159.0714286,156.524,137.912,145.63,106.62,90.2284
12/12/2007,155.2857143,154.784,135.24,145.073,106.1644,89.9206
11/12/2007,162.4714286,153.648,135.182,144.731,106.1424,89.8414
10/12/2007,167.4142857,155.444,135.492,144.876,106.042,89.7964
07/12/2007,176.1071429,158.484,134.922,144.622,105.696,89.644
06/12/2007,176.3785714,158.628,133.304,144.232,105.2272,89.347
05/12/2007,171.05,153.836,130.964,142.954,104.6876,89.0212
04/12/2007,171.8714286,150.916,130.124,142.111,104.3776,88.8486
03/12/2007,174.1214286,153.424,129.738,142.569,104.2456,88.7496
30/11/2007,170.2571429,154.232,127.99,142.213,103.8772,88.5172
29/11/2007,165.5785714,149.268,126.114,141.01,103.18,88.1494
28/11/2007,158.2642857,143.092,127.25,139.704,102.6112,87.7426
27/11/2007,156.1785714,140.544,126.702,138.808,102.2028,87.4768
26/11/2007,151.0642857,141.712,127.778,138.178,101.9844,87.432
23/11/2007,143.1714286,140.068,126.17,136.486,101.458,87.1046
22/11/2007,147.7928571,140.416,126.24,136.027,101.304,87.0162
21/11/2007,147.0285714,136.852,125.988,134.873,100.8528,86.7746
20/11/2007,142.4357143,136.388,126.16,134.093,100.6292,86.6316
19/11/2007,130.2285714,131.62,125.556,132.588,100.0212,86.2026
16/11/2007,127.7071429,128.56,125.344,131.595,99.5416,85.9332
15/11/2007,131.2357143,128.836,124.942,130.955,99.3044,85.741
14/11/2007,128.5928571,126.96,124.414,129.967,98.9988,85.4982
13/11/2007,127.3285714,126.564,124.322,129.581,98.8412,85.3586
12/11/2007,127.2142857,124.952,124.286,129.35,98.6712,85.2918
09/11/2007,125.9642857,121.536,124.422,128.576,98.2016,85.0804
08/11/2007,129.6857143,119.3,124.692,127.877,97.9052,84.8974
07/11/2007,129.6285714,115.696,123.692,127.509,97.5216,84.7142
06/11/2007,132.4785714,116.716,125.302,127.497,97.48,84.6958
05/11/2007,133.3857143,115.54,124.15,127.978,97.1344,84.537
02/11/2007,128.1357143,111.36,122.504,127.71,96.752,84.2426
01/11/2007,122.6857143,107.98,122.308,126.807,96.418,83.9784
31/10/2007,126.4071429,108.092,122.356,126.689,96.2524,83.8998
30/10/2007,129.0928571,109.332,126.138,127.171,96.2172,83.875
29/10/2007,126.1571429,106.052,129.606,126.48,95.8676,83.7272
26/10/2007,117.9714286,101.748,131.712,126.005,95.3064,83.6004
25/10/2007,116.0571429,102.96,132.516,126.49,95.1616,83.477
24/10/2007,115.7785714,111.408,133.37,126.199,95.1364,83.5588
23/10/2007,111.8071429,112.86,135.292,125.614,94.9824,83.6714
22/10/2007,106.4285714,113.844,139.274,124.795,94.5696,83.497
19/10/2007,99.37142857,112.272,138.71,123.733,94.0068,83.228
18/10/2007,95.90714286,112.064,140.064,123.092,93.6664,83.0626
17/10/2007,95.47142857,115.124,141.098,122.876,93.546,82.9554
16/10/2007,91.90714286,115.932,141.238,121.992,93.278,82.834
15/10/2007,90.42857143,119.492,141.272,121.58,93.0324,82.7786
12/10/2007,87.51428571,122.128,141.58,121.016,92.9444,82.7828
11/10/2007,82.86428571,121.048,142.302,120.332,92.6656,82.78
10/10/2007,85.73571429,121.868,143.67,119.854,92.5968,82.6562
09/10/2007,100.2642857,122.08,143.896,119.749,92.512,82.5424
08/10/2007,105.6214286,123.62,147.792,119.501,92.4264,82.5474
05/10/2007,112.2285714,127.308,151.668,119.007,92.3836,82.6012
04/10/2007,117.1357143,130.084,153.348,118.607,92.2504,82.5534
03/10/2007,123.1428571,131.688,154.906,119.165,92.204,82.5188
02/10/2007,129.6357143,133.888,154.28,119.604,92.2112,82.4234
01/10/2007,134.0857143,132.76,154.26,119.334,92.1068,82.3638
28/09/2007,142.6571429,133.648,154.322,119.082,91.9944,82.4306
27/09/2007,147.95,136.636,155.16,118.849,91.8168,82.399
26/09/2007,149.5428571,136.62,154.944,119.166,91.678,82.2766
25/09/2007,151.4785714,142.944,154.098,119.359,91.6764,82.159
24/09/2007,154.7785714,153.16,155.4,119.68,91.976,82.1322
21/09/2007,157.0285714,161.676,156.436,119.514,92.0856,82.0714
20/09/2007,159.5357143,162.072,155.906,118.699,91.8964,81.8842
19/09/2007,149.1285714,155.332,152.158,116.611,90.9968,81.3492
18/09/2007,145.4285714,157.724,150.914,115.888,90.7412,81.2088
17/09/2007,142.2214286,164.704,148.578,114.612,90.2564,80.9652
14/09/2007,135.9571429,165.148,146.802,113.911,89.9576,80.738
13/09/2007,134.45,168.064,145.814,112.983,89.596,80.628
12/09/2007,133.8857143,167.072,143.758,112.268,89.1744,80.3552
11/09/2007,128.85,166.544,142.026,111.348,88.8428,80.1488
10/09/2007,132.3071429,163.052,139.62,109.93,88.2804,79.8624
07/09/2007,142.9285714,161.032,137.846,108.892,87.928,79.648
06/09/2007,155.4142857,163.556,136.968,108.792,87.726,79.4892
05/09/2007,157.5285714,165.472,135.52,108.392,87.422,79.3342
04/09/2007,159.6428571,165.712,134.84,107.793,87.504,79.1976
03/09/2007,166.5214286,171.964,134.414,107.201,87.3388,79.0354
31/08/2007,179.0071429,176.028,132.73,106.068,86.7552,78.7444
30/08/2007,179.75,176.612,131.062,105.027,86.4552,78.4896
29/08/2007,188.1,178.124,131.326,104.64,86.35,78.391
28/08/2007,188.8928571,174.672,129.692,104,85.9732,78.161
24/08/2007,194.4142857,175.76,131.806,103.812,85.9332,78.0866
23/08/2007,195.1642857,174.996,132.916,103.112,85.6608,78.0104
22/08/2007,191.5142857,173.684,131.306,102.211,85.1884,77.8196
21/08/2007,197.6428571,173.268,131.022,102.045,85.0792,77.7296
20/08/2007,191.7071429,165.252,128.204,100.102,84.368,77.3236
17/08/2007,177.1928571,157.64,123.354,97.791,83.362,76.788
16/08/2007,175.4,151.196,120.298,95.771,82.4348,76.3052
15/08/2007,184.4571429,149.74,120.464,95.318,81.9416,76.053
14/08/2007,187.1285714,148.984,119.028,94.965,81.6176,75.8858
13/08/2007,181.8571429,144.104,115.936,93.867,81.036,75.5846
10/08/2007,160.0214286,132.452,110.316,91.258,79.9248,74.9794
09/08/2007,154.9071429,128.456,108.756,90.898,79.5568,74.7796
08/08/2007,146.8285714,123.564,106.12,90.175,79.0076,74.461
07/08/2007,145.6928571,120.444,104.654,91.102,78.85,74.2268
06/08/2007,140.8571429,117.508,102.746,90.809,78.6232,74.0056
03/08/2007,136.2357143,116.188,101.888,90.166,78.4232,73.8186
02/08/2007,136.8714286,114.66,100.452,89.922,78.2448,73.6628
01/08/2007,133.3428571,110.38,98.362,89.409,77.8024,73.415
31/07/2007,129.4357143,105.568,96.038,88.648,77.5612,73.1424
30/07/2007,129.7714286,103.968,95.602,89.046,77.3836,72.9944
27/07/2007,116.7714286,96.864,91.21,87.717,76.7312,72.5462
26/07/2007,101.1928571,89.432,86.346,86.038,75.8184,72.0644
25/07/2007,93.75714286,85.512,83.866,86.255,75.5292,71.8146
24/07/2007,90.67142857,84.528,83.424,87.63,75.3396,71.6044
23/07/2007,92.05714286,84.712,84.928,88.773,75.3452,71.5812
20/07/2007,90.39285714,87.852,84.408,88.606,75.494,71.4326
19/07/2007,90.15,90.836,83.842,88.133,75.66,71.2926
18/07/2007,86.11428571,88.928,82.538,87.408,75.5344,71.0808
17/07/2007,85.34285714,88.776,83.388,87.551,75.588,71.0634
16/07/2007,85.12857143,91.156,84.62,87.542,75.8404,71.0734
13/07/2007,81.35,89.068,83.96,86.693,75.5696,70.981
12/07/2007,78.37857143,89.4,82.592,85.777,75.3416,70.846
11/07/2007,76.76428571,91.188,81.492,85.132,75.4768,70.7214
10/07/2007,73.78571429,89.072,81.064,84.671,75.5588,70.5884
09/07/2007,75.47142857,87.768,80.862,84.267,75.4752,70.5396
06/07/2007,74.77142857,88.18,80.646,84.043,75.4296,70.496
05/07/2007,82.4,89.056,81.02,83.91,75.3436,70.4336
04/07/2007,88.38571429,88.676,80.152,83.534,75.2624,70.35
03/07/2007,89.41428571,88.864,80.778,83.357,75.2824,70.3796
02/07/2007,89.55,87.984,80.67,83.165,75.2696,70.6578
29/06/2007,91.53571429,87.588,80.24,82.639,75.1168,70.8962
28/06/2007,91.17142857,86.244,79.938,82.968,75.1888,70.858
27/06/2007,95.87857143,86.344,80.616,83.281,75.5444,70.7844
26/06/2007,103.7571429,86.508,81.264,83.343,75.9608,70.8326
25/06/2007,103.1714286,87.236,80.746,83.028,75.9608,70.8222
22/06/2007,100.5285714,85.556,79.988,82.586,75.9524,70.7406
21/06/2007,98.95714286,83.26,79.406,82.691,75.722,70.6786
20/06/2007,100.0857143,82.22,78.992,82.7,75.6292,70.6414
19/06/2007,98.07857143,82.32,77.954,82.945,75.5432,70.581
18/06/2007,99.47142857,85.144,78.308,82.915,75.6452,70.5626
15/06/2007,90.62857143,80.964,75.818,81.738,75.2468,70.2926
14/06/2007,84.35,76.848,73.308,80.728,74.8832,70.0278
13/06/2007,81.32142857,76.148,73.116,80.418,74.9772,69.9088
12/06/2007,81,78,73.068,80.324,75.2604,69.8178
11/06/2007,76.82857143,78.084,72,79.803,75.2524,69.7018
08/06/2007,78.07857143,78.852,72.228,79.697,75.5872,69.6254
07/06/2007,71.51428571,75.784,71.244,79.467,75.292,69.4566
06/06/2007,62.60714286,71.796,70.172,78.857,75.0792,69.1702
05/06/2007,61.55,73.056,70.902,78.826,75.4664,69.1308
04/06/2007,65.74285714,73.956,71.798,78.876,75.6152,69.1334
01/06/2007,69.35,73.112,72.2,79.058,75.7968,69.0354
31/05/2007,67.95,72.984,73.04,79.168,75.6488,68.9198
30/05/2007,67.26428571,71.628,74.23,79.018,75.6928,68.8718
29/05/2007,66.70714286,72.692,77.55,79.26,76.0296,68.7962
25/05/2007,71.72142857,73.356,78.872,79.803,76.4428,68.757
24/05/2007,74.56428571,72.892,78.444,79.398,76.7304,68.6822
23/05/2007,77.97142857,73.632,79.392,79.494,77.4812,68.6936
22/05/2007,77.02142857,74.888,80.456,79.507,77.6704,68.6328
21/05/2007,77.48571429,76.02,81.258,79.118,77.9148,68.5764
18/05/2007,77.85,74.256,82.49,78.809,78.2584,68.4968
17/05/2007,79.81428571,74.42,84.224,78.898,78.828,68.456
16/05/2007,80.83571429,75.552,85.73,79.158,78.9496,68.4096
15/05/2007,83.59285714,75.764,88.644,78.987,79.5652,68.3716
14/05/2007,78.98571429,73.588,91.836,78.626,79.9816,68.2092
11/05/2007,77.23571429,71.472,92.618,78.161,79.8444,68.0874
10/05/2007,77.04285714,70.672,92.804,78.025,80.374,68.0882
09/05/2007,77.28571429,69.768,92.424,77.697,80.93,68.0204
08/05/2007,76.82857143,70.084,92.278,77.567,80.9636,67.948
04/05/2007,75.44285714,68.136,91.714,77.071,80.6084,67.7876
03/05/2007,73.14285714,65.916,90.464,76.523,80.356,67.62
02/05/2007,69.87142857,65.604,89.426,76.065,80.2988,67.5494
01/05/2007,69.07857143,66.704,88.962,76.184,80.4408,67.537
30/04/2007,69.31428571,68.548,88.772,76.194,80.4364,67.4758
27/04/2007,66.38571429,68.748,88.278,76.292,80.432,67.3638
26/04/2007,65.08571429,69.64,87.672,76.268,80.436,67.3378
25/04/2007,66.42142857,71.288,87.44,76.46,80.548,67.3924
24/04/2007,63.82142857,73.096,86.8,76.649,80.5228,67.398
23/04/2007,63.94285714,76.832,86.916,77.157,80.526,67.4212
20/04/2007,62.05,82.408,85.936,76.87,80.3232,67.3306
19/04/2007,62.4,84.388,85.66,77.145,80.2144,67.3798
18/04/2007,62.10714286,83.996,85.038,77.345,80.184,67.3424
17/04/2007,63.63571429,85.152,85.998,77.29,80.1016,67.3134
16/04/2007,62.40714286,86.024,85.946,76.998,79.9572,67.2014
13/04/2007,64.14285714,86.496,85.422,76.898,79.8408,67.1374
12/04/2007,68.01428571,90.724,85.31,77.149,79.8876,67.1626
11/04/2007,71.27857143,94.028,85.184,77.334,80.0784,67.1962
10/04/2007,73.22142857,95.908,85.976,77.225,80.1268,67.2978
05/04/2007,78.82857143,101.524,86.408,77.39,80.1068,67.3334
04/04/2007,84.77857143,110.084,87.936,77.318,80.1244,67.2918
03/04/2007,96.76428571,113.764,87.522,77.049,80.0844,67.2026
02/04/2007,101.5357143,114.936,87.658,76.949,80.1472,67.1808
30/03/2007,102.6928571,115.08,88.148,77.516,80.1444,67.141
29/03/2007,103.7357143,114.472,87.72,77.68,80.1236,67.0652
28/03/2007,107.3857143,115.292,87.58,77.408,80.1272,67.0034
27/03/2007,109.8928571,115.012,87.606,77.372,80.2284,66.9794
26/03/2007,114.7285714,113.248,87.166,77.075,80.1136,66.9488
23/03/2007,117.8714286,111.22,87.69,76.639,80.2284,66.8762
22/03/2007,118.1714286,108.996,87.542,76.328,80.0896,66.7508
21/03/2007,124.9142857,107.808,86.75,76.191,79.946,66.6348
20/03/2007,137.3071429,105.704,85.954,75.943,79.8056,66.5204
19/03/2007,142.2714286,103.592,85.916,75.529,79.646,66.394
16/03/2007,138.5357143,100.504,85.296,74.764,79.3176,66.2048
15/03/2007,132.2428571,97,83.806,73.959,78.9968,66.04
14/03/2007,119.3071429,89.464,80.97,72.214,78.2416,65.6366
13/03/2007,117.5857143,86.932,80.734,71.767,77.958,65.4642
12/03/2007,117.4928571,86.08,80.352,71.779,77.8496,65.4094
09/03/2007,113.8071429,86.844,79.596,71.649,77.6656,65.3882
08/03/2007,107.4,85.868,78.558,71.104,77.6376,65.2892
07/03/2007,104.3214286,84.348,76.978,71.009,77.6264,65.1982
06/03/2007,98.52142857,79.896,75.128,70.286,77.2908,64.9946
05/03/2007,92.12857143,76.34,73.572,69.453,77.124,64.8004
02/03/2007,86.94285714,76.044,72.586,69.087,76.9344,64.725
01/03/2007,77.00714286,71.292,69.33,67.697,76.5432,64.4334
28/02/2007,61.41428571,65.788,65.416,65.427,75.7312,63.9678
27/02/2007,53.37142857,61.28,63.704,64.615,75.3796,63.693
26/02/2007,51.52857143,60.38,63.246,64.531,75.31,63.6248
23/02/2007,50.90714286,61.216,62.97,64.692,75.5396,63.6338
22/02/2007,54.4,60.968,62.856,64.554,75.4636,63.586
21/02/2007,54.84285714,59.868,62.428,64.172,75.224,63.48
20/02/2007,55.13571429,60.2,62.582,64.6,75.1988,63.4922
19/02/2007,55.17142857,61.084,62.704,65.547,75.2136,63.4954
16/02/2007,55.58571429,64.16,63.406,66.219,75.2104,63.5532
15/02/2007,59.32857143,66.088,63.616,66.656,75.154,63.5934
