Date,EWSTDEV_14,EWSTDEV_25,EWSTDEV_50,EWSTDEV_100,EWSTDEV_250,EWSTDEV_500
2001-07-06,90.0728771661,118.560462836,150.462187824,226.189627435,315.619477659,455.580532315
2001-07-05,85.7926708784,114.458535889,147.226416915,224.470125229,313.941825508,455.3197373
2001-07-04,87.078391982,113.975287769,146.131831962,223.83728126,312.796606327,455.269773579
2001-07-03,91.7477113095,115.806911575,146.427184025,223.93069795,312.023992338,455.368179843
2001-07-02,97.8973917975,120.440414713,148.78916644,225.227103616,311.930061421,455.726657616
2001-06-29,103.577169211,122.308355044,148.965478486,225.253538287,311.115550305,455.824751078
2001-06-28,108.921123682,123.468788242,148.736091564,225.103083569,310.215573635,455.900985003
2001-06-27,110.296969823,121.189825653,146.704756956,224.149854914,308.931468654,455.848969361
2001-06-26,97.6923999619,109.848536985,140.671189696,221.603736354,306.944440441,455.560456567
2001-06-25,99.7465197532,108.761437162,140.05663743,221.523329028,306.132938495,455.702693112
2001-06-22,100.911174658,106.965793152,139.302115241,221.426462541,305.319396212,455.853274178
2001-06-21,95.2221069977,100.718102613,136.91158511,220.686667711,304.200073533,455.906192487
2001-06-20,96.0229612522,99.1941361511,136.909759231,221.052400479,303.642623702,456.165130992
2001-06-19,90.8975477887,94.0883868012,135.780686799,220.967297601,302.856839646,456.352620274
2001-06-18,77.0620942006,84.9667521351,133.78938505,220.595175938,301.936926926,456.503000332
2001-06-15,67.7752203755,80.1820611035,133.839907311,221.142321325,301.493174866,456.825446609
2001-06-14,59.1750770119,77.2618483426,134.794005776,222.120683686,301.287683304,457.235939923
