Date,STDEV_14,STDEV_25,STDEV_50,STDEV_100,STDEV_250,STDEV_500
2001-05-15,73.8294896345,99.8301216267,167.080702464,245.766320514,283.010367927,260.838254308
2001-05-14,53.3477466485,112.360571305,168.172321147,245.127137592,281.024567474,259.501138015
2001-05-11,53.3318111696,131.705465581,168.974680991,246.776885717,280.336841521,258.915174059
2001-05-10,48.9292121014,132.666902821,167.999440106,250.480078058,279.860295271,258.535785775
2001-05-09,48.86948665,134.584307793,168.901888314,253.703560753,279.100327193,257.991225464
2001-05-08,57.5982323361,138.062289362,171.322175284,256.454288129,278.273865633,257.363115273
2001-05-04,63.5927534277,139.82868627,173.110392629,257.94038129,277.471426457,256.786469208
2001-05-03,61.3585153811,139.971617352,175.550478393,258.054472474,276.002484837,255.720491554
2001-05-02,62.312916799,141.137374554,180.273460054,259.371274992,275.233536089,255.160585906
2001-05-01,76.7385981074,151.30305028,184.264614302,260.98754846,274.564847078,254.650219355
2001-04-30,89.8934902103,163.153539955,191.572395308,261.426899295,274.05892168,254.245470308
2001-04-27,93.6822443155,157.515742248,197.900388974,261.894593444,273.495642188,253.831067767
2001-04-26,111.239437555,152.997882652,206.89955303,261.871223093,272.652867143,253.155099595
2001-04-25,134.059101367,151.46709129,215.949673915,261.686385615,271.481934346,252.504491344
2001-04-24,134.353379616,148.193774984,221.624919682,262.167518146,270.337479318,251.928516123
2001-04-23,129.593441192,142.273291155,228.21693364,264.159971326,269.332523734,251.35524198
2001-04-20,123.422409652,134.055544548,235.043120095,265.51440992,268.372283849,251.002217435
2001-04-19,113.186242495,126.494407782,243.876720529,266.320063713,267.342279043,250.600314191
2001-04-18,96.9714863221,121.779988241,251.223635226,266.620252764,266.428889854,250.076737839
2001-04-17,94.3216037008,132.053325592,257.464733189,267.438649795,264.883516201,248.951650439
2001-04-12,106.151054445,148.67536038,263.090406431,267.728170344,263.620211322,247.825160439
2001-04-11,120.655389022,162.286332437,269.764842965,269.319588734,262.048673359,246.734216052
2001-04-10,104.330502529,174.770542873,277.15388794,270.754163654,260.609099083,245.696718797
2001-04-09,103.295407336,182.683548728,281.814622197,270.352344314,258.008732071,244.161892782
2001-04-06,102.774907928,185.708295302,283.965731911,268.465797419,254.795684384,242.137071412
2001-04-05,101.34263975,190.492734392,284.921722591,265.31294677,252.19267908,240.251724543
2001-04-04,110.48175937,192.621085616,283.340712218,261.479470818,248.729948059,237.844237156
2001-04-03,107.207993452,191.107226446,277.618164996,256.133273817,243.764504643,234.921818715
2001-04-02,112.847018455,193.2631212,276.10794258,254.275277404,240.35631761,232.888292521
2001-03-30,128.263614802,196.045146882,274.027167857,252.258062727,237.129857896,230.953785661
2001-03-29,151.611652256,199.08691505,270.188229174,248.546619408,233.398569879,228.668376371
2001-03-28,179.978947856,200.394333493,266.293485493,244.530144095,230.15480159,226.551507293
2001-03-27,200.710977064,203.732064673,263.641249094,242.48007208,227.690519734,225.006317132
2001-03-26,216.496058757,207.029225995,257.22799867,237.863004303,224.086633111,222.489848478
2001-03-23,206.479261225,195.950815706,242.330490042,227.523863828,218.101108683,218.604224714
2001-03-22,170.526223497,176.672673427,219.572021314,212.317119279,210.529964767,213.853842855
2001-03-21,159.524472627,172.309239033,207.101192667,203.621187923,206.807561362,210.934370802
2001-03-20,155.316210761,175.63999089,198.453666129,196.896113918,203.382063402,208.868459184
2001-03-19,137.49498391,168.966144585,184.336244944,187.221016085,198.550822548,206.215845414
2001-03-16,111.741217104,153.999375895,169.363260963,177.856631026,193.733173399,203.799888653
2001-03-15,104.579036621,151.763381407,161.507917589,171.796433057,191.116157709,202.360103607
2001-03-14,76.7513040622,138.308280244,146.701404233,161.725389655,186.577989703,200.015427401
2001-03-13,53.5577857225,134.359608454,135.808752899,153.984775517,183.204690934,198.255490061
2001-03-12,44.1779948915,133.962580805,129.775721936,149.063194317,180.591484508,197.1833344
2001-03-09,56.41733322,136.008053526,126.798778291,145.923982467,178.963078159,196.479397704
2001-03-08,64.4182609754,139.562582378,125.873607146,144.35534865,177.948022283,195.999312158
2001-03-07,87.2455027947,144.600418035,124.476982949,142.591356596,177.315830481,195.505592888
2001-03-06,100.369019124,150.865776424,123.152356632,141.263490467,176.55277377,194.970282944
2001-03-05,115.012604567,151.731302716,119.410290277,138.517240674,174.719950604,194.106873696
2001-03-02,119.695789702,145.199863581,113.682201316,133.353795878,172.216807705,192.951775585
2001-03-01,117.189428953,138.783006683,108.606232326,129.269496367,170.594530876,192.030174181
2001-02-28,115.396510227,131.557823272,102.74220056,126.049009516,168.668269363,191.180140646
2001-02-27,113.769249929,123.310910077,98.2287432475,123.062681004,166.776522322,190.430763182
2001-02-26,111.103508552,111.331118669,96.1236291657,118.75723599,164.511078678,189.779332565
2001-02-23,103.56137917,99.1239870062,93.9461313733,114.979165117,162.650049213,189.394684506
2001-02-22,97.7761061238,90.3619119762,93.0308068544,112.154681984,161.934122959,189.202497355
2001-02-21,82.5318013084,76.2536499848,87.8017154502,108.434515146,160.434816817,188.895171872
2001-02-20,62.7152168186,65.1386214162,81.5636302282,104.656530016,159.581348848,188.341907245
2001-02-19,60.4974083177,60.5998384156,80.1662577648,103.231764181,159.286053488,188.108525643
2001-02-16,49.7354342795,55.1681502318,78.8191916731,101.807782861,159.844047446,187.763433756
2001-02-15,49.1124784066,59.3542989177,79.2405662776,101.568784078,160.465080897,187.840486193
2001-02-14,44.131002863,67.121750156,79.3093776044,101.340599386,160.516080266,188.092480711
2001-02-13,43.2792051683,72.0612073171,80.0470813709,101.499924586,160.580341946,188.544440382
2001-02-12,44.7202533108,73.041267897,80.3261716753,101.468074565,160.951302703,188.87447484
2001-02-09,37.0813038382,72.4371175572,80.0955661445,101.785025912,162.00654433,189.07773029
2001-02-08,36.7245816707,72.641949313,82.9899136281,102.49439233,162.733335201,189.270894225
2001-02-07,38.1356190748,80.1385735835,84.2944164462,103.366388425,162.846132107,189.740924461
2001-02-06,40.820450163,78.3232924742,84.1984385604,107.042399165,162.867804706,190.540619635
2001-02-05,60.3809539507,77.2329187847,83.9509408167,108.870838607,162.800566817,191.593949184
2001-02-02,63.1417223395,76.5255895501,86.7473555793,112.229932282,162.74233705,193.256554283
2001-02-01,65.6560903469,75.8644110502,88.2787598689,116.04746846,163.285841273,194.839700696
2001-01-31,69.3493481189,75.3718307062,92.6895744083,120.180158196,163.588016004,196.137494766
2001-01-30,72.5105059006,70.5033484595,95.767320021,126.51940744,163.593341478,197.328951415
2001-01-29,69.8701671082,64.7290198907,99.111164356,132.663001232,163.607508095,198.130591278
2001-01-26,62.9869118942,64.7809786897,101.89386378,140.191594969,163.612334759,198.917271688
2001-01-25,59.1978713436,64.3483822951,101.999805117,148.556301364,163.584378061,199.411789546
2001-01-24,53.2536845088,61.663291641,104.464387597,156.219688193,163.500239865,199.912590319
2001-01-23,59.7220727427,63.7823867851,108.153430718,159.961232238,163.368638991,200.80613076
2001-01-22,55.8202269571,77.487038813,112.935756959,162.451603919,163.197847922,201.817941856
2001-01-19,56.9770934031,87.7319964437,116.796809614,164.188476563,163.021349368,202.778976907
2001-01-18,58.1145933341,94.7804666796,119.182166468,165.488922892,162.777766489,203.692691001
2001-01-17,59.6022582229,96.6034074761,120.140725501,166.516193279,162.477364627,204.605547294
2001-01-16,58.5772525434,93.9734033863,118.682115316,166.248001116,161.568562013,205.387281678
2001-01-15,58.961178871,94.7211819183,120.704560659,167.219343678,161.241767368,205.727618221
2001-01-12,59.2858261752,96.0003969992,121.808569879,167.476329107,161.056910587,205.842239366
2001-01-11,69.4783567626,94.6004208024,120.397653283,167.036367522,161.516313054,206.063541993
2001-01-10,66.8562928976,89.8122307929,116.517346348,165.343170827,161.49109226,205.916028532
2001-01-09,62.514648503,87.2666427909,112.830778709,164.121121127,160.903704433,206.369345425
2001-01-08,65.4104885752,86.8205988461,111.292300974,163.191161093,160.678354948,207.473517261
2001-01-05,85.7714189782,86.8663197333,111.957885671,162.469382626,160.6164728,208.500616793
2001-01-04,98.1741641882,91.3900454973,110.652676425,161.498833445,160.920161074,208.822491041
2001-01-03,92.2154043507,84.5030313302,103.952381483,158.168517095,159.793466405,208.706709048
2001-01-02,91.0203883753,83.7864141731,102.959744833,157.023515089,159.383445131,208.751369817
2000-12-29,90.8636797598,83.7993674439,104.781205967,156.319591283,159.438857798,208.947032827
2000-12-28,90.7365784224,87.7182631839,105.156654207,155.605816328,160.202485197,209.049624769
2000-12-27,90.8922798826,89.2153228094,104.380286568,154.821044228,163.688707846,209.649636527
2000-12-22,84.2469279578,89.8160498797,100.875169769,152.402109513,165.266021781,210.357585008
2000-12-21,78.341809637,89.101336825,100.250297177,150.112032892,166.586621062,211.086568261
2000-12-20,81.6275304987,90.8134180394,102.208496242,148.710319329,167.913407067,211.685766181
2000-12-19,85.0035496829,93.7289491246,102.600560798,148.461518435,169.204005543,212.680155689
2000-12-18,84.9826408263,93.2545569074,102.393984901,147.905105389,170.169420023,213.47033653
2000-12-15,87.0210393671,91.6150141407,101.024273994,146.456772636,170.993891566,214.454696827
2000-12-14,88.2383174875,94.6839328292,101.111425981,145.943082823,172.089584163,215.375200334
2000-12-13,80.9391082342,98.4500144439,100.445484538,145.934709,172.986449887,216.917017234
2000-12-12,73.8209665302,101.740540907,100.00010402,145.935306064,173.645879007,218.764384174
2000-12-11,75.195888433,103.559283582,99.8254000743,145.928394259,174.715212746,220.927325717
2000-12-08,78.3373966165,103.931266056,99.7956324495,145.815710745,175.700094653,223.543142034
2000-12-07,90.5479868002,102.664599546,99.3419913028,145.149495004,176.694613082,226.244284851
2000-12-06,99.0928475085,104.549032018,99.3788687599,144.783082423,177.394212195,228.879634787
2000-12-05,106.111472357,105.782302943,100.411336432,145.069953371,177.803244578,230.749138113
2000-12-04,102.975299183,98.6569477736,98.2631976072,143.322556368,177.866917133,232.44441326
2000-12-01,95.9218990308,90.972338653,97.3228597196,141.679938915,178.172632455,234.444024395
2000-11-30,83.9540963967,80.0205167692,95.5747911533,139.733582578,178.626507988,236.620460544
2000-11-29,72.516997277,68.0290878963,93.1887133939,137.802004118,178.611844692,238.769766969
2000-11-28,71.8057284712,63.5035827652,93.3090046887,136.995599969,178.926469244,241.062844772
2000-11-27,75.613806575,64.9988770364,93.8216462017,137.221328441,179.285751626,243.695484777
2000-11-24,75.0388154675,67.5378827029,94.7029230594,136.963828579,180.058123725,246.112022667
2000-11-23,69.6123105443,72.5551855073,99.7604318555,136.420544681,180.672596913,247.389919061
2000-11-22,50.2426223439,79.9990653945,100.520825882,135.049232427,181.019950323,248.218033688
2000-11-21,51.2104442464,86.9455185734,104.894303468,135.117668408,181.228712662,249.104562736
2000-11-20,47.831891269,88.3947442781,110.188713124,135.325985306,181.31019347,250.297618473
2000-11-17,48.1410904293,92.3000148213,115.122487621,136.441027026,181.311056408,251.23082243
2000-11-16,49.6063025753,101.113986055,124.132957574,136.794876874,181.352015705,251.975139796
2000-11-15,56.5866650291,108.943265969,132.585493943,136.830848492,181.536542709,253.243340988
2000-11-14,57.1875327322,108.966070022,143.409481263,136.832570742,181.734232434,255.071060405
2000-11-13,46.203131908,109.176471898,154.986695119,136.15280599,181.778735261,257.70384233
2000-11-10,52.3122476177,108.949016774,165.673975023,136.146505923,181.906903867,260.080006273
2000-11-09,60.6692864813,107.015791283,170.355053051,136.26790282,181.988182394,262.334171804
2000-11-08,70.7258488814,102.399732343,172.854176646,136.587814698,182.135295883,264.797564043
2000-11-07,86.8399477613,98.0263047146,174.688785948,136.69729997,182.120904907,267.325699833
2000-11-06,91.7064385897,95.1719862985,176.227580373,137.13835065,182.121819943,269.688807917
2000-11-03,91.4384161186,93.865294971,177.634627581,137.308590157,182.132577808,272.330848164
2000-11-02,94.414722861,92.4103261762,179.138096328,137.8012749,182.171124224,274.919267697
2000-11-01,96.6387365398,86.6725032291,180.778874219,137.774987204,182.251841,277.065043435
2000-10-31,97.2987046568,82.5380245947,181.727872039,137.765794463,182.470987248,279.26791949
2000-10-30,91.579901098,79.760753858,182.682743181,137.758141683,182.776335315,280.751522355
2000-10-27,86.6903454921,78.7720271162,183.16780098,137.877269842,182.950875994,282.834078038
2000-10-26,93.1554955905,79.7075799658,183.17359456,137.620715679,183.096219142,284.80372113
2000-10-25,94.4102962726,77.0636366648,183.189551285,138.072725779,183.872068412,287.20140469
2000-10-24,83.5281771046,74.1368470869,183.173463144,138.609934489,185.385679472,289.982118836
2000-10-23,85.4329763288,79.0331337098,182.637236116,139.617197809,186.417567676,293.227554282
2000-10-20,85.6112864661,84.4465505749,181.519398236,138.848041916,187.985272827,296.191928087
2000-10-19,85.5612360458,100.372097796,179.137171363,137.413679814,188.92932541,299.762787603
2000-10-18,79.7495891145,103.221213014,174.929456456,134.646239621,190.569274954,303.341042477
2000-10-17,77.6847896447,112.932060992,171.969933837,134.419096333,191.845208013,306.80981541
2000-10-16,79.0720532102,124.512686968,170.948428481,135.126034779,193.510206128,310.390365307
2000-10-13,77.5030483271,133.434738146,168.724644614,136.919438631,196.122050281,313.615478868
2000-10-12,69.9771244202,143.106024807,163.063569248,137.976456339,197.911263913,317.95204641
2000-10-11,59.0398249953,148.318109265,156.531147584,140.06880042,198.436660177,321.809606474
2000-10-10,58.2667591446,162.009700154,154.334260733,144.096521124,199.059383009,326.206408051
2000-10-09,65.4017410337,176.600209921,152.919119223,144.493153122,199.403949439,330.656349391
2000-10-06,67.5544902386,190.563735732,153.339077094,146.28271497,199.708033011,335.319884126
2000-10-05,71.2762506029,195.328806846,153.293175269,146.611179229,200.14139507,339.561182102
2000-10-04,97.2457595772,196.204759331,152.626653819,147.404709731,200.520153877,345.387586708
2000-10-03,105.921967243,195.98424851,152.188765538,147.863293674,201.439672068,352.12865922
2000-10-02,120.715037446,192.741230213,150.639286191,148.276835129,202.321486064,357.675912194
2000-09-29,134.373591947,189.1196,148.830663023,151.18955243,203.428077744,362.920027037
2000-09-28,144.169286237,183.441670293,146.153571137,153.282078832,205.080989237,369.716541195
2000-09-27,159.305333295,177.285733211,143.482202227,153.893690485,206.266223177,375.537556911
2000-09-26,163.373094681,165.760190637,138.960507829,153.570800151,207.332583583,380.09932135
2000-09-25,170.794616718,155.789514102,135.439674852,154.285744267,208.630781305,383.583976263
2000-09-22,169.152124137,139.711900939,129.701718184,154.591779377,209.262581939,386.768470463
2000-09-21,154.991448833,119.195670123,123.196331374,153.076485049,210.917810021,390.000928392
2000-09-20,133.595560644,105.402166657,119.484184409,152.711218972,212.528175887,393.637876374
2000-09-19,121.928621949,104.349950149,118.846995822,154.592622321,214.721803916,396.289155518
2000-09-18,108.439994386,106.131492028,118.212834853,155.436400946,216.505972143,398.661119936
2000-09-15,93.66414108,108.106713945,118.181954629,156.013010214,217.553788062,401.577011364
2000-09-14,93.5699296313,112.742371804,118.972422015,156.343383215,218.453348924,404.903289161
2000-09-13,85.1600714428,119.03534628,119.446253621,157.840364153,219.67536968,407.924001899
2000-09-12,83.2763213645,124.141416522,119.151432404,160.655460197,220.360515024,410.367214518
2000-09-11,86.0789229861,129.902489337,121.007965424,164.778384417,220.681292117,411.973779042
2000-09-08,89.324919154,137.334167285,124.693021473,164.984966258,220.683672335,413.565239418
2000-09-07,93.3734622121,136.873067855,123.098409413,162.358284282,220.170113312,414.995694311
2000-09-06,94.4513917314,135.532576158,119.576672708,159.528239519,219.409948055,417.100684321
2000-09-05,92.8365588142,129.642374924,112.550020187,155.279975821,218.283914304,418.9309775
2000-09-04,84.920952656,118.394918404,101.862208125,150.392139303,216.700468032,419.806572839
2000-09-01,71.8426897115,102.313549445,89.2242214872,145.811625308,215.07228505,420.536153325
2000-08-31,71.8244462001,94.0412270443,83.1179129671,143.002584519,214.25898678,421.560205171
2000-08-30,71.4254974037,88.7079613112,80.2331134632,140.999294108,214.003389609,423.470242992
2000-08-29,76.9255036252,84.5642383044,77.7349080143,139.499248227,213.655474554,425.643053423
2000-08-25,78.0679184703,81.0888743047,76.65461249,138.478635233,213.447274606,427.288577641
2000-08-24,79.7067078207,77.2540708053,75.0718488916,138.265056988,213.116275981,429.221541527
2000-08-23,82.3735309429,72.2469823868,74.1178608704,137.09000534,212.750680648,430.757434642
2000-08-22,73.5070620374,64.4351437028,70.8745425665,137.314834028,212.306350441,431.769269562
2000-08-21,67.6528130701,63.1936558841,69.0138080387,139.06444812,212.040743513,432.276964274
2000-08-18,59.3339723906,58.8973186486,67.0228380181,141.540819893,211.759702767,432.494499978
2000-08-17,53.1233031979,56.3719765841,66.4880169655,145.428350396,211.855899324,433.003240677
2000-08-16,37.588552395,55.2590342297,65.6888744309,146.229951005,212.153460332,433.702239063
2000-08-15,27.1144975936,55.2732997386,67.5397290193,147.735355538,212.272472434,433.98069769
2000-08-14,24.5413196692,56.3408194474,69.6336294903,149.595840838,212.594736911,434.27340591
2000-08-11,24.4421955226,58.461553315,74.6688839076,151.589976173,212.734703691,434.703341736
2000-08-10,24.1543070939,58.1619050582,74.5638920658,152.590878741,212.849849289,435.609559669
2000-08-09,33.4331041844,58.5664750518,75.2538483003,153.531681587,213.216099204,436.511977826
2000-08-08,40.1914024448,57.3474371179,75.2241385727,153.626315727,214.315935257,437.64782655
2000-08-07,43.7950259733,57.8483327331,80.8868471138,153.951146728,215.631173665,438.538852531
2000-08-04,55.6860384063,60.6906208239,85.0777697169,154.132678466,216.11230246,439.538824768
2000-08-03,53.9167630408,67.530887037,94.2633460047,154.994911462,216.600101617,440.135902801
2000-08-02,56.0995465444,70.3663094385,105.322501224,155.627730177,217.167605802,440.443222372
2000-08-01,60.762058667,70.4489913625,118.031731327,155.632835028,217.285279461,440.951768985
2000-07-31,59.4664332177,69.7854368762,128.507272463,155.778909802,217.376671348,441.380301384
2000-07-28,53.1641773658,68.0785059766,130.391810801,156.620807992,217.410613357,441.626554536
2000-07-27,48.2315614137,66.7711674303,133.375835652,156.818405055,217.540128795,441.735898325
2000-07-26,45.6662038228,67.3519800451,133.842418702,156.852173284,218.022938507,441.766475369
2000-07-25,46.5490740811,69.9352001785,135.473657676,156.885275906,218.03173258,441.7069225
2000-07-24,43.2592460547,70.220884187,136.354357011,157.73699813,218.089558844,441.730224173
2000-07-21,37.1737125944,71.546549211,137.883895274,160.469167665,218.374391478,441.764862752
2000-07-20,53.9565787841,72.035174297,143.20417871,161.456911685,218.416819352,441.671657448
2000-07-19,77.0368509225,74.3340572281,147.184213066,164.08293002,218.308127071,441.515840238
2000-07-18,83.2282872464,74.3232180143,148.452538355,165.721636354,218.209624926,441.310440949
2000-07-17,79.5428651351,72.4001065192,147.913395269,169.117661065,217.931353442,440.968377761
2000-07-14,77.9040860437,72.0288942022,148.8461872,171.393300756,217.9518711,440.675810791
2000-07-13,75.9857295813,72.5835434792,149.885215228,172.351626679,218.231748414,440.390101759
2000-07-12,69.4188575797,71.9909823242,148.06610417,172.465741558,218.440227257,440.027533963
2000-07-11,69.5795117169,74.7725517553,147.020669581,173.518851457,218.433849194,439.736221009
2000-07-10,75.3052813553,77.4793067599,147.897251956,176.871925333,218.392162001,439.456274048
2000-07-07,74.6720966796,84.8060011084,146.68639288,178.696444408,218.546876006,439.119401192
2000-07-06,81.1559470205,84.6812612093,146.405299303,179.315304029,218.926736204,438.957250635
2000-07-05,83.2872793893,85.5523405641,146.821508302,179.44473819,219.320573873,438.863865602
2000-07-04,88.6906566072,87.1709946255,147.72797249,179.368490031,219.846419395,438.693805338
2000-07-03,88.0655209118,98.0454526431,150.451858081,179.092512619,220.385909638,438.418582963
2000-06-30,82.4053278942,103.372525247,157.178411355,180.536395829,220.910691265,438.348326808
2000-06-29,62.384951025,114.572505183,157.981797686,180.943236677,220.982484521,438.340444355
2000-06-28,51.0176644688,131.186328922,158.108049447,180.925893722,221.142994376,438.275440013
2000-06-27,46.1210949566,151.258488899,157.951325414,180.960338041,221.147065999,438.159192925
2000-06-26,46.31648312,167.052518401,157.687073662,180.951889791,221.137135299,438.032774671
2000-06-23,42.1546260807,169.966154278,160.351454362,181.057395262,221.149519113,438.013490955
2000-06-22,49.2201403043,173.868034279,163.736765572,180.951915323,221.178483582,437.902802275
2000-06-21,49.5582474926,173.001454329,163.256590201,180.717777706,221.071415303,437.696068092
2000-06-20,61.7791081221,171.605059413,160.752746801,179.812609947,220.982562065,437.415340458
2000-06-19,70.836279305,170.11404758,159.608396082,179.324223492,221.175050261,437.265083751
2000-06-16,97.608024907,167.482407434,158.146499221,178.399394828,221.377719258,437.089736234
2000-06-15,113.807091283,170.913624782,159.411741098,177.748217431,221.483739123,437.072046092
2000-06-14,137.897559079,169.633732306,157.352545439,176.627431573,221.357013683,436.902016455
2000-06-13,161.027960729,168.118134655,161.362058787,176.616790626,221.487850019,436.797484798
2000-06-12,184.118806486,166.310712295,167.348644643,177.165483162,221.520914767,436.689582233
2000-06-09,199.167244385,164.247649408,174.324522153,179.93502866,221.499618317,436.70380253
2000-06-08,195.111005533,159.233262555,182.248453371,182.059174147,221.469807806,436.644621274
2000-06-07,189.616294693,153.503441004,184.430846975,182.328603691,221.282938339,436.480821391
2000-06-06,176.25251155,143.01013413,186.110708569,182.175511098,221.028970456,436.121211725
2000-06-05,159.285101714,130.669966312,188.018014126,181.881511056,220.738334876,435.65506779
2000-06-02,122.027559704,104.482270726,188.021141364,181.596505305,220.076578097,434.989389638
2000-06-01,102.370049819,92.7271529596,189.697527923,181.874908264,219.942768446,434.649158243
2000-05-31,97.4713231891,88.3356169164,192.227435544,182.176712614,219.941656923,434.514643837
2000-05-30,87.2790200303,83.2853264387,192.810873511,183.196543319,219.959614602,434.448621784
2000-05-26,87.2597482076,87.2034415834,193.073648124,185.488113377,219.890620091,434.482311865
2000-05-25,87.6204135549,95.8290180686,193.10593648,193.953787988,219.901267935,434.564506779
2000-05-24,86.1770554559,94.7197849659,192.597749613,198.315290172,219.62265203,434.694956442
2000-05-23,81.8980151596,97.2590442889,190.082389674,201.250301553,219.111387209,434.794367043
2000-05-22,82.4006277666,94.9084311534,184.12467525,202.486673774,218.301759736,434.897492594
2000-05-19,72.3859572017,93.2421865037,178.375932233,202.736064873,217.455027109,434.994334459
2000-05-18,73.7968658939,110.517592735,178.867946027,204.711748671,217.326247665,434.965124425
2000-05-17,73.3915764542,127.222336655,177.177936505,206.617451693,217.105764348,434.96641653
2000-05-16,71.0622466574,132.311302374,176.891610078,209.086735868,217.162434222,434.877423052
2000-05-15,70.9852255226,134.202530766,175.647599801,210.31189852,217.257363506,434.874561324
2000-05-12,70.4588480623,137.753630747,176.471340404,211.233922522,217.532179013,434.863973592
2000-05-11,80.1297423327,142.425503559,180.176199638,212.671595668,217.453725137,434.937510472
2000-05-10,94.1796591559,145.957630893,177.466405621,212.473947888,216.970940498,434.99159638
2000-05-09,91.8220034398,143.992898936,178.688942422,212.849875884,216.485475359,435.02144901
2000-05-08,99.4111266481,152.939610775,180.436913075,213.383507748,216.315224115,434.997020851
2000-05-05,104.994424825,164.130715907,186.97186429,213.397919097,216.191314663,434.963939477
2000-05-04,111.571354298,174.365336005,190.108406432,213.349243111,215.967129807,434.930732365
2000-05-03,133.208096976,184.995081708,190.555522082,213.398069345,215.719319094,434.92490475
2000-05-02,152.783318085,189.394998625,192.212282646,215.394440634,215.735618108,434.75479621
2000-04-28,158.772737275,193.377343616,194.948263906,216.080059004,216.014971429,434.616205933
2000-04-27,157.334319656,191.847488845,200.03883212,215.289523377,216.067690782,434.604278969
2000-04-26,159.891425524,192.612165182,204.034405922,214.871783804,216.146713518,434.531328934
2000-04-25,163.96935008,191.238464165,205.23050554,215.455372818,216.616332547,434.47053963
2000-04-20,170.694714242,187.427227307,204.802844795,215.491688666,216.977889178,434.527841554
2000-04-19,165.952472438,178.728638824,203.195731687,214.748878486,216.866908993,434.651654422
2000-04-18,154.337402446,159.08411531,198.997875325,211.245558484,216.124688215,434.923267571
2000-04-17,117.941842741,123.165965818,194.893489229,205.769292294,214.865318058,435.005243158
2000-04-14,105.880827348,103.459610361,194.750190028,203.577664993,214.561828154,435.040186621
2000-04-13,117.163505837,97.6731810887,194.894352345,203.193714221,214.581884347,434.884477977
2000-04-12,109.287764812,93.8549737414,195.169940144,202.870622563,214.78256246,434.722112704
2000-04-11,102.054799437,89.5735410933,195.589115331,202.713685537,214.807165718,434.519151341
2000-04-10,103.438839542,89.7709975438,194.963560862,202.888771498,214.64191035,434.052074294
2000-04-07,105.031830413,90.0668786181,192.971169961,202.772314903,214.408447091,433.462204103
2000-04-06,100.69538816,90.849444159,192.89286162,202.756054894,214.540821906,433.10918228
2000-04-05,86.4515757157,91.8706582974,192.890432826,202.564028324,214.58972932,432.877049568
2000-04-04,84.0518392909,107.481035797,193.191463124,202.51275607,214.659566861,432.568326638
2000-04-03,81.7422989641,135.836744131,192.732975165,202.56540734,214.622643065,432.190220732
2000-03-31,86.5059491903,148.872195604,191.140633043,202.816498826,214.449307996,431.652629168
2000-03-30,78.4937073058,169.137344617,190.782702832,203.190772566,214.414448552,431.307503124
2000-03-29,79.6063210466,179.866580509,188.14217761,203.451594073,213.926238056,430.622132647
2000-03-28,88.2178527164,196.115739297,184.687561942,203.746174109,213.216580462,429.796494531
2000-03-27,84.5184766782,201.401281188,184.065612095,203.918433046,212.331300535,428.862104863
2000-03-24,66.6904733841,195.908753618,181.031164654,203.069027897,211.109572863,427.792961079
2000-03-23,65.723595656,194.571532306,179.55387743,203.80372135,211.055640038,427.143373564
2000-03-22,66.0445541773,193.576991773,177.656741623,205.735622805,211.168857701,426.433727061
2000-03-21,70.2201887768,197.960096828,175.192682735,209.273314446,211.61410259,425.716192343
2000-03-20,89.4263098192,195.190110241,174.613463731,211.686774504,211.727525698,424.937590552
2000-03-17,127.160064742,189.81328611,173.485859954,215.931875794,211.702736821,424.325444929
2000-03-16,136.276155819,182.259704641,171.484824996,219.044700139,211.63098744,423.724659061
2000-03-15,159.241584388,179.420922035,172.995535018,224.668085103,212.061049118,423.355324896
2000-03-14,167.926121251,174.44074735,177.554152686,228.632561111,212.282510685,422.890031953
2000-03-13,186.929129195,172.293171078,194.69993509,232.712250507,212.343065341,422.503501785
2000-03-10,184.397252534,160.728634213,203.840899419,238.776035085,212.053304097,421.937373536
2000-03-09,174.547305013,150.657479071,211.826985448,243.876135518,211.755654086,421.50817622
2000-03-08,170.413589247,147.052235291,219.314259172,246.701610232,211.712794134,421.327069249
2000-03-07,161.521760716,139.646098406,224.464633294,248.386652508,211.665175406,421.021247325
2000-03-06,141.415250698,121.284517462,227.605455304,248.909039619,211.283926619,420.440857638
2000-03-03,117.775233814,112.805570501,232.309921476,249.314522279,211.243410247,420.045573569
2000-03-02,91.6225311408,113.525275142,236.937511838,250.087503438,211.332044272,419.768672392
2000-03-01,78.6458573422,114.134724882,240.0203983,250.836630361,211.856722065,419.64552566
2000-02-29,88.1137428578,114.774968978,240.933586833,252.073226472,212.541589337,419.809999275
2000-02-28,94.3208973683,117.100907187,240.18125523,252.254315077,212.72653115,420.003980246
2000-02-25,94.058541115,119.504738919,241.345185359,253.792402258,213.260373415,420.048336589
2000-02-24,92.6469364712,118.20717095,239.957617058,255.449135297,212.918883114,420.140071039
2000-02-23,101.863031076,123.304007786,238.246251505,256.806896206,212.729249003,420.265104669
2000-02-22,97.2030066862,123.326890758,230.771723952,256.721184751,211.7546493,420.425671773
2000-02-21,95.2134324719,140.190875595,225.563119051,257.721734986,211.448513063,420.603086272
2000-02-18,95.7187262691,154.760690409,222.949069063,258.617676264,211.845622999,420.884930626
2000-02-17,104.338816363,158.984162431,222.001623562,261.898577077,212.576107146,421.044434721
2000-02-16,115.393583884,159.657230641,217.142321706,264.107480879,212.88446481,421.224593627
2000-02-15,98.1470574919,147.748989844,205.511134968,265.571171769,212.477581097,421.44075245
2000-02-14,80.1655828282,142.695591747,195.158172004,267.118030758,212.290015452,421.643922577
